experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,long_pnl,short_pnl,risk_adjusted_return,take_profit_mode,take_profit,lot1_take_profit,lot2_take_profit,lot3_take_profit
12:0012:02_L1SL25TP60_L2SL30TP40_L3SL40TP60,12:00-12:02,25,30,40,-678.0,2024.0,0.0,0.0,2.9852507374631267,,,60.0,40.0,60.0
12:0012:02_L1SL25TP60_L2SL30TP50_L3SL40TP40,12:00-12:02,25,30,40,-667.0,1790.0,0.0,0.0,2.683658170914543,,,60.0,50.0,40.0
12:0012:02_L1SL25TP60_L2SL30TP50_L3SL40TP50,12:00-12:02,25,30,40,-892.0,1535.0,0.0,0.0,1.7208520179372198,,,60.0,50.0,50.0
12:0012:02_L1SL25TP60_L2SL30TP50_L3SL40TP60,12:00-12:02,25,30,40,-854.0,1662.0,0.0,0.0,1.946135831381733,,,60.0,50.0,60.0
12:0012:02_L1SL25TP60_L2SL30TP60_L3SL40TP40,12:00-12:02,25,30,40,-666.0,1913.0,0.0,0.0,2.8723723723723724,,,60.0,60.0,40.0
12:0012:02_L1SL25TP60_L2SL30TP60_L3SL40TP50,12:00-12:02,25,30,40,-842.0,1658.0,0.0,0.0,1.9691211401425177,,,60.0,60.0,50.0
12:0012:02_L1SL25TP60_L2SL30TP60_L3SL40TP60,12:00-12:02,25,30,40,-912.0,1785.0,0.0,0.0,1.957236842105263,,,60.0,60.0,60.0
12:0012:02_L1SL25_L2SL30_L3SL50_RangeBoundary,12:00-12:02,25,30,50,-377.0,3314.0,0.0,0.0,8.790450928381963,range_boundary,,,,
12:0012:02_L1SL25_L2SL30_L3SL50_TP50,12:00-12:02,25,30,50,-722.0,1688.0,0.0,0.0,2.337950138504155,,50.0,,,
12:0012:02_L1SL25TP40_L2SL30TP40_L3SL50TP40,12:00-12:02,25,30,50,-561.0,2685.0,0.0,0.0,4.786096256684492,,,40.0,40.0,40.0
12:0012:02_L1SL25TP40_L2SL30TP40_L3SL50TP50,12:00-12:02,25,30,50,-584.0,2435.0,0.0,0.0,4.169520547945205,,,40.0,40.0,50.0
12:0012:02_L1SL25TP40_L2SL30TP40_L3SL50TP60,12:00-12:02,25,30,50,-574.0,2592.0,0.0,0.0,4.515679442508711,,,40.0,40.0,60.0
12:0012:02_L1SL25TP40_L2SL30TP50_L3SL50TP40,12:00-12:02,25,30,50,-584.0,2323.0,0.0,0.0,3.9777397260273974,,,40.0,50.0,40.0
12:0012:02_L1SL25TP40_L2SL30TP50_L3SL50TP50,12:00-12:02,25,30,50,-614.0,2073.0,0.0,0.0,3.3762214983713354,,,40.0,50.0,50.0
12:0012:02_L1SL25TP40_L2SL30TP50_L3SL50TP60,12:00-12:02,25,30,50,-604.0,2230.0,0.0,0.0,3.69205298013245,,,40.0,50.0,60.0
12:0012:02_L1SL25TP40_L2SL30TP60_L3SL50TP40,12:00-12:02,25,30,50,-574.0,2446.0,0.0,0.0,4.2613240418118465,,,40.0,60.0,40.0
12:0012:02_L1SL25TP40_L2SL30TP60_L3SL50TP50,12:00-12:02,25,30,50,-604.0,2196.0,0.0,0.0,3.6357615894039736,,,40.0,60.0,50.0
12:0012:02_L1SL25TP40_L2SL30TP60_L3SL50TP60,12:00-12:02,25,30,50,-625.0,2353.0,0.0,0.0,3.7648,,,40.0,60.0,60.0
12:0012:02_L1SL25TP50_L2SL30TP40_L3SL50TP40,12:00-12:02,25,30,50,-551.0,2300.0,0.0,0.0,4.174228675136116,,,50.0,40.0,40.0
12:0012:02_L1SL25TP50_L2SL30TP40_L3SL50TP50,12:00-12:02,25,30,50,-574.0,2050.0,0.0,0.0,3.5714285714285716,,,50.0,40.0,50.0
12:0012:02_L1SL25TP50_L2SL30TP40_L3SL50TP60,12:00-12:02,25,30,50,-564.0,2207.0,0.0,0.0,3.9131205673758864,,,50.0,40.0,60.0
12:0012:02_L1SL25TP50_L2SL30TP50_L3SL50TP40,12:00-12:02,25,30,50,-574.0,1938.0,0.0,0.0,3.3763066202090593,,,50.0,50.0,40.0
12:0012:02_L1SL25TP50_L2SL30TP50_L3SL50TP50,12:00-12:02,25,30,50,-722.0,1688.0,0.0,0.0,2.337950138504155,,,50.0,50.0,50.0
12:0012:02_L1SL25TP50_L2SL30TP50_L3SL50TP60,12:00-12:02,25,30,50,-710.0,1845.0,0.0,0.0,2.5985915492957745,,,50.0,50.0,60.0
12:0012:02_L1SL25TP50_L2SL30TP60_L3SL50TP40,12:00-12:02,25,30,50,-564.0,2061.0,0.0,0.0,3.654255319148936,,,50.0,60.0,40.0
12:0012:02_L1SL25TP50_L2SL30TP60_L3SL50TP50,12:00-12:02,25,30,50,-688.0,1811.0,0.0,0.0,2.6322674418604652,,,50.0,60.0,50.0
12:0012:02_L1SL25TP50_L2SL30TP60_L3SL50TP60,12:00-12:02,25,30,50,-760.0,1968.0,0.0,0.0,2.5894736842105264,,,50.0,60.0,60.0
12:0012:02_L1SL25TP60_L2SL30TP40_L3SL50TP40,12:00-12:02,25,30,50,-541.0,2422.0,0.0,0.0,4.476894639556377,,,60.0,40.0,40.0
12:0012:02_L1SL25TP60_L2SL30TP40_L3SL50TP50,12:00-12:02,25,30,50,-564.0,2172.0,0.0,0.0,3.851063829787234,,,60.0,40.0,50.0
12:0012:02_L1SL25TP60_L2SL30TP40_L3SL50TP60,12:00-12:02,25,30,50,-575.0,2329.0,0.0,0.0,4.050434782608695,,,60.0,40.0,60.0
12:0012:02_L1SL25TP60_L2SL30TP50_L3SL50TP40,12:00-12:02,25,30,50,-564.0,2060.0,0.0,0.0,3.652482269503546,,,60.0,50.0,40.0
12:0012:02_L1SL25TP60_L2SL30TP50_L3SL50TP50,12:00-12:02,25,30,50,-683.0,1810.0,0.0,0.0,2.650073206442167,,,60.0,50.0,50.0
12:0012:02_L1SL25TP60_L2SL30TP50_L3SL50TP60,12:00-12:02,25,30,50,-755.0,1967.0,0.0,0.0,2.605298013245033,,,60.0,50.0,60.0
12:0012:02_L1SL25TP60_L2SL30TP60_L3SL50TP40,12:00-12:02,25,30,50,-572.0,2183.0,0.0,0.0,3.8164335664335662,,,60.0,60.0,40.0
12:0012:02_L1SL25TP60_L2SL30TP60_L3SL50TP50,12:00-12:02,25,30,50,-733.0,1933.0,0.0,0.0,2.6371077762619373,,,60.0,60.0,50.0
12:0012:02_L1SL25TP60_L2SL30TP60_L3SL50TP60,12:00-12:02,25,30,50,-813.0,2090.0,0.0,0.0,2.5707257072570724,,,60.0,60.0,60.0
12:0012:02_L1SL25_L2SL40_L3SL40_RangeBoundary,12:00-12:02,25,40,40,-420.0,2925.0,0.0,0.0,6.964285714285714,range_boundary,,,,
12:0012:02_L1SL25_L2SL40_L3SL40_TP50,12:00-12:02,25,40,40,-1136.0,1202.0,0.0,0.0,1.0580985915492958,,50.0,,,
12:0012:02_L1SL25TP40_L2SL40TP40_L3SL40TP40,12:00-12:02,25,40,40,-714.0,2097.0,0.0,0.0,2.936974789915966,,,40.0,40.0,40.0
12:0012:02_L1SL25TP40_L2SL40TP40_L3SL40TP50,12:00-12:02,25,40,40,-737.0,1842.0,0.0,0.0,2.4993215739484396,,,40.0,40.0,50.0
12:0012:02_L1SL25TP40_L2SL40TP40_L3SL40TP60,12:00-12:02,25,40,40,-727.0,1969.0,0.0,0.0,2.7083906464924348,,,40.0,40.0,60.0
12:0012:02_L1SL25TP40_L2SL40TP50_L3SL40TP40,12:00-12:02,25,40,40,-737.0,1842.0,0.0,0.0,2.4993215739484396,,,40.0,50.0,40.0
12:0012:02_L1SL25TP40_L2SL40TP50_L3SL40TP50,12:00-12:02,25,40,40,-776.0,1587.0,0.0,0.0,2.045103092783505,,,40.0,50.0,50.0
12:0012:02_L1SL25TP40_L2SL40TP50_L3SL40TP60,12:00-12:02,25,40,40,-757.0,1714.0,0.0,0.0,2.2642007926023777,,,40.0,50.0,60.0
12:0012:02_L1SL25TP40_L2SL40TP60_L3SL40TP40,12:00-12:02,25,40,40,-727.0,1969.0,0.0,0.0,2.7083906464924348,,,40.0,60.0,40.0
12:0012:02_L1SL25TP40_L2SL40TP60_L3SL40TP50,12:00-12:02,25,40,40,-757.0,1714.0,0.0,0.0,2.2642007926023777,,,40.0,60.0,50.0
12:0012:02_L1SL25TP40_L2SL40TP60_L3SL40TP60,12:00-12:02,25,40,40,-798.0,1841.0,0.0,0.0,2.307017543859649,,,40.0,60.0,60.0
12:0012:02_L1SL25TP50_L2SL40TP40_L3SL40TP40,12:00-12:02,25,40,40,-704.0,1712.0,0.0,0.0,2.4318181818181817,,,50.0,40.0,40.0
12:0012:02_L1SL25TP50_L2SL40TP40_L3SL40TP50,12:00-12:02,25,40,40,-826.0,1457.0,0.0,0.0,1.7639225181598064,,,50.0,40.0,50.0
12:0012:02_L1SL25TP50_L2SL40TP40_L3SL40TP60,12:00-12:02,25,40,40,-717.0,1584.0,0.0,0.0,2.209205020920502,,,50.0,40.0,60.0
12:0012:02_L1SL25TP50_L2SL40TP50_L3SL40TP40,12:00-12:02,25,40,40,-826.0,1457.0,0.0,0.0,1.7639225181598064,,,50.0,50.0,40.0
12:0012:02_L1SL25TP50_L2SL40TP50_L3SL40TP50,12:00-12:02,25,40,40,-1136.0,1202.0,0.0,0.0,1.0580985915492958,,,50.0,50.0,50.0
12:0012:02_L1SL25TP50_L2SL40TP50_L3SL40TP60,12:00-12:02,25,40,40,-999.0,1329.0,0.0,0.0,1.3303303303303304,,,50.0,50.0,60.0
12:0012:02_L1SL25TP50_L2SL40TP60_L3SL40TP40,12:00-12:02,25,40,40,-717.0,1584.0,0.0,0.0,2.209205020920502,,,50.0,60.0,40.0
12:0012:02_L1SL25TP50_L2SL40TP60_L3SL40TP50,12:00-12:02,25,40,40,-999.0,1329.0,0.0,0.0,1.3303303303303304,,,50.0,60.0,50.0
12:0012:02_L1SL25TP50_L2SL40TP60_L3SL40TP60,12:00-12:02,25,40,40,-1009.0,1456.0,0.0,0.0,1.4430128840436076,,,50.0,60.0,60.0
12:0012:02_L1SL25TP60_L2SL40TP40_L3SL40TP40,12:00-12:02,25,40,40,-694.0,1834.0,0.0,0.0,2.642651296829971,,,60.0,40.0,40.0
12:0012:02_L1SL25TP60_L2SL40TP40_L3SL40TP50,12:00-12:02,25,40,40,-717.0,1579.0,0.0,0.0,2.202231520223152,,,60.0,40.0,50.0
12:0012:02_L1SL25TP60_L2SL40TP40_L3SL40TP60,12:00-12:02,25,40,40,-707.0,1706.0,0.0,0.0,2.413012729844413,,,60.0,40.0,60.0
12:0012:02_L1SL25TP60_L2SL40TP50_L3SL40TP40,12:00-12:02,25,40,40,-717.0,1579.0,0.0,0.0,2.202231520223152,,,60.0,50.0,40.0
12:0012:02_L1SL25TP60_L2SL40TP50_L3SL40TP50,12:00-12:02,25,40,40,-1023.0,1324.0,0.0,0.0,1.2942326490713587,,,60.0,50.0,50.0
12:0012:02_L1SL25TP60_L2SL40TP50_L3SL40TP60,12:00-12:02,25,40,40,-974.0,1451.0,0.0,0.0,1.4897330595482545,,,60.0,50.0,60.0
12:0012:02_L1SL25TP60_L2SL40TP60_L3SL40TP40,12:00-12:02,25,40,40,-707.0,1706.0,0.0,0.0,2.413012729844413,,,60.0,60.0,40.0
12:0012:02_L1SL25TP60_L2SL40TP60_L3SL40TP50,12:00-12:02,25,40,40,-974.0,1451.0,0.0,0.0,1.4897330595482545,,,60.0,60.0,50.0
12:0012:02_L1SL25TP60_L2SL40TP60_L3SL40TP60,12:00-12:02,25,40,40,-984.0,1578.0,0.0,0.0,1.603658536585366,,,60.0,60.0,60.0
12:0012:02_L1SL25_L2SL40_L3SL50_RangeBoundary,12:00-12:02,25,40,50,-386.0,3069.0,0.0,0.0,7.950777202072539,range_boundary,,,,
12:0012:02_L1SL25_L2SL40_L3SL50_TP50,12:00-12:02,25,40,50,-882.0,1477.0,0.0,0.0,1.6746031746031746,,50.0,,,
12:0012:02_L1SL25TP40_L2SL40TP40_L3SL50TP40,12:00-12:02,25,40,50,-611.0,2367.0,0.0,0.0,3.8739770867430443,,,40.0,40.0,40.0
12:0012:02_L1SL25TP40_L2SL40TP40_L3SL50TP50,12:00-12:02,25,40,50,-634.0,2117.0,0.0,0.0,3.3391167192429023,,,40.0,40.0,50.0
12:0012:02_L1SL25TP40_L2SL40TP40_L3SL50TP60,12:00-12:02,25,40,50,-624.0,2274.0,0.0,0.0,3.644230769230769,,,40.0,40.0,60.0
12:0012:02_L1SL25TP40_L2SL40TP50_L3SL50TP40,12:00-12:02,25,40,50,-634.0,2112.0,0.0,0.0,3.331230283911672,,,40.0,50.0,40.0
12:0012:02_L1SL25TP40_L2SL40TP50_L3SL50TP50,12:00-12:02,25,40,50,-664.0,1862.0,0.0,0.0,2.8042168674698793,,,40.0,50.0,50.0
12:0012:02_L1SL25TP40_L2SL40TP50_L3SL50TP60,12:00-12:02,25,40,50,-654.0,2019.0,0.0,0.0,3.0871559633027523,,,40.0,50.0,60.0
12:0012:02_L1SL25TP40_L2SL40TP60_L3SL50TP40,12:00-12:02,25,40,50,-624.0,2239.0,0.0,0.0,3.5881410256410255,,,40.0,60.0,40.0
12:0012:02_L1SL25TP40_L2SL40TP60_L3SL50TP50,12:00-12:02,25,40,50,-654.0,1989.0,0.0,0.0,3.041284403669725,,,40.0,60.0,50.0
12:0012:02_L1SL25TP40_L2SL40TP60_L3SL50TP60,12:00-12:02,25,40,50,-695.0,2146.0,0.0,0.0,3.0877697841726617,,,40.0,60.0,60.0
12:0012:02_L1SL25TP50_L2SL40TP40_L3SL50TP40,12:00-12:02,25,40,50,-601.0,1982.0,0.0,0.0,3.2978369384359403,,,50.0,40.0,40.0
12:0012:02_L1SL25TP50_L2SL40TP40_L3SL50TP50,12:00-12:02,25,40,50,-642.0,1732.0,0.0,0.0,2.6978193146417446,,,50.0,40.0,50.0
12:0012:02_L1SL25TP50_L2SL40TP40_L3SL50TP60,12:00-12:02,25,40,50,-614.0,1889.0,0.0,0.0,3.076547231270358,,,50.0,40.0,60.0
12:0012:02_L1SL25TP50_L2SL40TP50_L3SL50TP40,12:00-12:02,25,40,50,-665.0,1727.0,0.0,0.0,2.5969924812030074,,,50.0,50.0,40.0
12:0012:02_L1SL25TP50_L2SL40TP50_L3SL50TP50,12:00-12:02,25,40,50,-882.0,1477.0,0.0,0.0,1.6746031746031746,,,50.0,50.0,50.0
12:0012:02_L1SL25TP50_L2SL40TP50_L3SL50TP60,12:00-12:02,25,40,50,-730.0,1634.0,0.0,0.0,2.2383561643835614,,,50.0,50.0,60.0
12:0012:02_L1SL25TP50_L2SL40TP60_L3SL50TP40,12:00-12:02,25,40,50,-614.0,1854.0,0.0,0.0,3.019543973941368,,,50.0,60.0,40.0
12:0012:02_L1SL25TP50_L2SL40TP60_L3SL50TP50,12:00-12:02,25,40,50,-739.0,1604.0,0.0,0.0,2.1705006765899864,,,50.0,60.0,50.0
12:0012:02_L1SL25TP50_L2SL40TP60_L3SL50TP60,12:00-12:02,25,40,50,-840.0,1761.0,0.0,0.0,2.0964285714285715,,,50.0,60.0,60.0
12:0012:02_L1SL25TP60_L2SL40TP40_L3SL50TP40,12:00-12:02,25,40,50,-591.0,2104.0,0.0,0.0,3.560067681895093,,,60.0,40.0,40.0
12:0012:02_L1SL25TP60_L2SL40TP40_L3SL50TP50,12:00-12:02,25,40,50,-614.0,1854.0,0.0,0.0,3.019543973941368,,,60.0,40.0,50.0
12:0012:02_L1SL25TP60_L2SL40TP40_L3SL50TP60,12:00-12:02,25,40,50,-604.0,2011.0,0.0,0.0,3.3294701986754967,,,60.0,40.0,60.0
12:0012:02_L1SL25TP60_L2SL40TP50_L3SL50TP40,12:00-12:02,25,40,50,-614.0,1849.0,0.0,0.0,3.011400651465798,,,60.0,50.0,40.0
12:0012:02_L1SL25TP60_L2SL40TP50_L3SL50TP50,12:00-12:02,25,40,50,-769.0,1599.0,0.0,0.0,2.079323797139142,,,60.0,50.0,50.0
12:0012:02_L1SL25TP60_L2SL40TP50_L3SL50TP60,12:00-12:02,25,40,50,-775.0,1756.0,0.0,0.0,2.265806451612903,,,60.0,50.0,60.0
12:0012:02_L1SL25TP60_L2SL40TP60_L3SL50TP40,12:00-12:02,25,40,50,-604.0,1976.0,0.0,0.0,3.271523178807947,,,60.0,60.0,40.0
12:0012:02_L1SL25TP60_L2SL40TP60_L3SL50TP50,12:00-12:02,25,40,50,-765.0,1726.0,0.0,0.0,2.2562091503267974,,,60.0,60.0,50.0
12:0012:02_L1SL25TP60_L2SL40TP60_L3SL50TP60,12:00-12:02,25,40,50,-885.0,1883.0,0.0,0.0,2.127683615819209,,,60.0,60.0,60.0
12:0012:02_L1SL30_L2SL30_L3SL30_RangeBoundary,12:00-12:02,30,30,30,-438.0,3531.0,0.0,0.0,8.061643835616438,range_boundary,,,,
12:0012:02_L1SL30_L2SL30_L3SL30_TP50,12:00-12:02,30,30,30,-722.0,1890.0,0.0,0.0,2.6177285318559558,,50.0,,,
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL30TP40,12:00-12:02,30,30,30,-570.0,2976.0,0.0,0.0,5.221052631578948,,,40.0,40.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL30TP50,12:00-12:02,30,30,30,-593.0,2614.0,0.0,0.0,4.408094435075886,,,40.0,40.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL30TP60,12:00-12:02,30,30,30,-583.0,2737.0,0.0,0.0,4.694682675814751,,,40.0,40.0,60.0
12:0012:02_L1SL30TP40_L2SL30TP50_L3SL30TP40,12:00-12:02,30,30,30,-593.0,2614.0,0.0,0.0,4.408094435075886,,,40.0,50.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP50_L3SL30TP50,12:00-12:02,30,30,30,-623.0,2252.0,0.0,0.0,3.6147672552166936,,,40.0,50.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP50_L3SL30TP60,12:00-12:02,30,30,30,-613.0,2375.0,0.0,0.0,3.8743882544861337,,,40.0,50.0,60.0
12:0012:02_L1SL30TP40_L2SL30TP60_L3SL30TP40,12:00-12:02,30,30,30,-583.0,2737.0,0.0,0.0,4.694682675814751,,,40.0,60.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP60_L3SL30TP50,12:00-12:02,30,30,30,-613.0,2375.0,0.0,0.0,3.8743882544861337,,,40.0,60.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP60_L3SL30TP60,12:00-12:02,30,30,30,-705.0,2498.0,0.0,0.0,3.5432624113475177,,,40.0,60.0,60.0
12:0012:02_L1SL30TP50_L2SL30TP40_L3SL30TP40,12:00-12:02,30,30,30,-593.0,2614.0,0.0,0.0,4.408094435075886,,,50.0,40.0,40.0
12:0012:02_L1SL30TP50_L2SL30TP40_L3SL30TP50,12:00-12:02,30,30,30,-623.0,2252.0,0.0,0.0,3.6147672552166936,,,50.0,40.0,50.0
12:0012:02_L1SL30TP50_L2SL30TP40_L3SL30TP60,12:00-12:02,30,30,30,-613.0,2375.0,0.0,0.0,3.8743882544861337,,,50.0,40.0,60.0
12:0012:02_L1SL30TP50_L2SL30TP50_L3SL30TP40,12:00-12:02,30,30,30,-623.0,2252.0,0.0,0.0,3.6147672552166936,,,50.0,50.0,40.0
12:0012:02_L1SL30TP50_L2SL30TP50_L3SL30TP50,12:00-12:02,30,30,30,-722.0,1890.0,0.0,0.0,2.6177285318559558,,,50.0,50.0,50.0
12:0012:02_L1SL30TP50_L2SL30TP50_L3SL30TP60,12:00-12:02,30,30,30,-772.0,2013.0,0.0,0.0,2.6075129533678756,,,50.0,50.0,60.0
12:0012:02_L1SL30TP50_L2SL30TP60_L3SL30TP40,12:00-12:02,30,30,30,-613.0,2375.0,0.0,0.0,3.8743882544861337,,,50.0,60.0,40.0
12:0012:02_L1SL30TP50_L2SL30TP60_L3SL30TP50,12:00-12:02,30,30,30,-772.0,2013.0,0.0,0.0,2.6075129533678756,,,50.0,60.0,50.0
12:0012:02_L1SL30TP50_L2SL30TP60_L3SL30TP60,12:00-12:02,30,30,30,-850.0,2136.0,0.0,0.0,2.5129411764705885,,,50.0,60.0,60.0
12:0012:02_L1SL30TP60_L2SL30TP40_L3SL30TP40,12:00-12:02,30,30,30,-583.0,2737.0,0.0,0.0,4.694682675814751,,,60.0,40.0,40.0
12:0012:02_L1SL30TP60_L2SL30TP40_L3SL30TP50,12:00-12:02,30,30,30,-613.0,2375.0,0.0,0.0,3.8743882544861337,,,60.0,40.0,50.0
12:0012:02_L1SL30TP60_L2SL30TP40_L3SL30TP60,12:00-12:02,30,30,30,-705.0,2498.0,0.0,0.0,3.5432624113475177,,,60.0,40.0,60.0
12:0012:02_L1SL30TP60_L2SL30TP50_L3SL30TP40,12:00-12:02,30,30,30,-613.0,2375.0,0.0,0.0,3.8743882544861337,,,60.0,50.0,40.0
12:0012:02_L1SL30TP60_L2SL30TP50_L3SL30TP50,12:00-12:02,30,30,30,-772.0,2013.0,0.0,0.0,2.6075129533678756,,,60.0,50.0,50.0
12:0012:02_L1SL30TP60_L2SL30TP50_L3SL30TP60,12:00-12:02,30,30,30,-850.0,2136.0,0.0,0.0,2.5129411764705885,,,60.0,50.0,60.0
12:0012:02_L1SL30TP60_L2SL30TP60_L3SL30TP40,12:00-12:02,30,30,30,-705.0,2498.0,0.0,0.0,3.5432624113475177,,,60.0,60.0,40.0
12:0012:02_L1SL30TP60_L2SL30TP60_L3SL30TP50,12:00-12:02,30,30,30,-850.0,2136.0,0.0,0.0,2.5129411764705885,,,60.0,60.0,50.0
12:0012:02_L1SL30TP60_L2SL30TP60_L3SL30TP60,12:00-12:02,30,30,30,-1022.0,2259.0,0.0,0.0,2.210371819960861,,,60.0,60.0,60.0
12:0012:02_L1SL30_L2SL30_L3SL40_RangeBoundary,12:00-12:02,30,30,40,-414.0,3286.0,0.0,0.0,7.93719806763285,range_boundary,,,,
12:0012:02_L1SL30_L2SL30_L3SL40_TP50,12:00-12:02,30,30,40,-806.0,1679.0,0.0,0.0,2.0831265508684864,,50.0,,,
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL40TP40,12:00-12:02,30,30,40,-644.0,2658.0,0.0,0.0,4.127329192546584,,,40.0,40.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL40TP50,12:00-12:02,30,30,40,-667.0,2403.0,0.0,0.0,3.6026986506746628,,,40.0,40.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL40TP60,12:00-12:02,30,30,40,-657.0,2530.0,0.0,0.0,3.8508371385083713,,,40.0,40.0,60.0
12:0012:02_L1SL30TP40_L2SL30TP50_L3SL40TP40,12:00-12:02,30,30,40,-667.0,2296.0,0.0,0.0,3.442278860569715,,,40.0,50.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP50_L3SL40TP50,12:00-12:02,30,30,40,-697.0,2041.0,0.0,0.0,2.928263988522238,,,40.0,50.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP50_L3SL40TP60,12:00-12:02,30,30,40,-687.0,2168.0,0.0,0.0,3.155749636098981,,,40.0,50.0,60.0
12:0012:02_L1SL30TP40_L2SL30TP60_L3SL40TP40,12:00-12:02,30,30,40,-657.0,2419.0,0.0,0.0,3.6818873668188736,,,40.0,60.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP60_L3SL40TP50,12:00-12:02,30,30,40,-687.0,2164.0,0.0,0.0,3.1499272197962154,,,40.0,60.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP60_L3SL40TP60,12:00-12:02,30,30,40,-703.0,2291.0,0.0,0.0,3.258890469416785,,,40.0,60.0,60.0
12:0012:02_L1SL30TP50_L2SL30TP40_L3SL40TP40,12:00-12:02,30,30,40,-667.0,2296.0,0.0,0.0,3.442278860569715,,,50.0,40.0,40.0
12:0012:02_L1SL30TP50_L2SL30TP40_L3SL40TP50,12:00-12:02,30,30,40,-697.0,2041.0,0.0,0.0,2.928263988522238,,,50.0,40.0,50.0
12:0012:02_L1SL30TP50_L2SL30TP40_L3SL40TP60,12:00-12:02,30,30,40,-687.0,2168.0,0.0,0.0,3.155749636098981,,,50.0,40.0,60.0
12:0012:02_L1SL30TP50_L2SL30TP50_L3SL40TP40,12:00-12:02,30,30,40,-697.0,1934.0,0.0,0.0,2.774748923959828,,,50.0,50.0,40.0
12:0012:02_L1SL30TP50_L2SL30TP50_L3SL40TP50,12:00-12:02,30,30,40,-806.0,1679.0,0.0,0.0,2.0831265508684864,,,50.0,50.0,50.0
12:0012:02_L1SL30TP50_L2SL30TP50_L3SL40TP60,12:00-12:02,30,30,40,-828.0,1806.0,0.0,0.0,2.181159420289855,,,50.0,50.0,60.0
12:0012:02_L1SL30TP50_L2SL30TP60_L3SL40TP40,12:00-12:02,30,30,40,-687.0,2057.0,0.0,0.0,2.994177583697234,,,50.0,60.0,40.0
12:0012:02_L1SL30TP50_L2SL30TP60_L3SL40TP50,12:00-12:02,30,30,40,-816.0,1802.0,0.0,0.0,2.2083333333333335,,,50.0,60.0,50.0
12:0012:02_L1SL30TP50_L2SL30TP60_L3SL40TP60,12:00-12:02,30,30,40,-878.0,1929.0,0.0,0.0,2.1970387243735763,,,50.0,60.0,60.0
12:0012:02_L1SL30TP60_L2SL30TP40_L3SL40TP40,12:00-12:02,30,30,40,-657.0,2419.0,0.0,0.0,3.6818873668188736,,,60.0,40.0,40.0
12:0012:02_L1SL30TP60_L2SL30TP40_L3SL40TP50,12:00-12:02,30,30,40,-687.0,2164.0,0.0,0.0,3.1499272197962154,,,60.0,40.0,50.0
12:0012:02_L1SL30TP60_L2SL30TP40_L3SL40TP60,12:00-12:02,30,30,40,-703.0,2291.0,0.0,0.0,3.258890469416785,,,60.0,40.0,60.0
12:0012:02_L1SL30TP60_L2SL30TP50_L3SL40TP40,12:00-12:02,30,30,40,-687.0,2057.0,0.0,0.0,2.994177583697234,,,60.0,50.0,40.0
12:0012:02_L1SL30TP60_L2SL30TP50_L3SL40TP50,12:00-12:02,30,30,40,-816.0,1802.0,0.0,0.0,2.2083333333333335,,,60.0,50.0,50.0
12:0012:02_L1SL30TP60_L2SL30TP50_L3SL40TP60,12:00-12:02,30,30,40,-878.0,1929.0,0.0,0.0,2.1970387243735763,,,60.0,50.0,60.0
12:0012:02_L1SL30TP60_L2SL30TP60_L3SL40TP40,12:00-12:02,30,30,40,-734.0,2180.0,0.0,0.0,2.9700272479564034,,,60.0,60.0,40.0
12:0012:02_L1SL30TP60_L2SL30TP60_L3SL40TP50,12:00-12:02,30,30,40,-866.0,1925.0,0.0,0.0,2.222863741339492,,,60.0,60.0,50.0
12:0012:02_L1SL30TP60_L2SL30TP60_L3SL40TP60,12:00-12:02,30,30,40,-1017.0,2052.0,0.0,0.0,2.017699115044248,,,60.0,60.0,60.0
12:0012:02_L1SL30_L2SL30_L3SL50_RangeBoundary,12:00-12:02,30,30,50,-412.0,3430.0,0.0,0.0,8.325242718446601,range_boundary,,,,
12:0012:02_L1SL30_L2SL30_L3SL50_TP50,12:00-12:02,30,30,50,-699.0,1954.0,0.0,0.0,2.7954220314735334,,50.0,,,
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL50TP40,12:00-12:02,30,30,50,-541.0,2928.0,0.0,0.0,5.412199630314233,,,40.0,40.0,40.0
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL50TP50,12:00-12:02,30,30,50,-564.0,2678.0,0.0,0.0,4.74822695035461,,,40.0,40.0,50.0
12:0012:02_L1SL30TP40_L2SL30TP40_L3SL50TP60,12:00-12:02,30,30,50,-554.0,2835.0,0.0,0.0,5.117328519855596,,,40.0,40.0,60.0
