experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode
11:0011:02_L1SL20_L2SL20_L3SL55_RangeBoundary,11:00-11:02,20,20,55,-928.0,289.0,0.3114224137931034,range_boundary
11:0011:02_L1SL20_L2SL20_L3SL60_RangeBoundary,11:00-11:02,20,20,60,-896.0,401.0,0.44754464285714285,range_boundary
11:0011:02_L1SL20_L2SL20_L3SL65_RangeBoundary,11:00-11:02,20,20,65,-941.0,290.0,0.30818278427205104,range_boundary
11:0011:02_L1SL20_L2SL20_L3SL70_RangeBoundary,11:00-11:02,20,20,70,-986.0,156.0,0.15821501014198783,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL25_RangeBoundary,11:00-11:02,20,25,25,-899.0,135.0,0.15016685205784205,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL30_RangeBoundary,11:00-11:02,20,25,30,-873.0,160.0,0.18327605956471935,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL45_RangeBoundary,11:00-11:02,20,25,45,-939.0,38.0,0.04046858359957402,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL50_RangeBoundary,11:00-11:02,20,25,50,-898.0,-41.0,0.045657015590200446,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL55_RangeBoundary,11:00-11:02,20,25,55,-963.0,-17.0,0.017653167185877467,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL60_RangeBoundary,11:00-11:02,20,25,60,-936.0,95.0,0.1014957264957265,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL65_RangeBoundary,11:00-11:02,20,25,65,-996.0,-16.0,0.01606425702811245,range_boundary
11:0011:02_L1SL20_L2SL25_L3SL70_RangeBoundary,11:00-11:02,20,25,70,-1091.0,-150.0,0.13748854262144822,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL30_RangeBoundary,11:00-11:02,20,30,30,-953.0,185.0,0.19412381951731375,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL45_RangeBoundary,11:00-11:02,20,30,45,-1019.0,63.0,0.06182531894013739,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL50_RangeBoundary,11:00-11:02,20,30,50,-958.0,-16.0,0.016701461377870562,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL55_RangeBoundary,11:00-11:02,20,30,55,-1008.0,8.0,0.007936507936507936,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL60_RangeBoundary,11:00-11:02,20,30,60,-1016.0,120.0,0.11811023622047244,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL65_RangeBoundary,11:00-11:02,20,30,65,-1021.0,9.0,0.00881488736532811,range_boundary
11:0011:02_L1SL20_L2SL30_L3SL70_RangeBoundary,11:00-11:02,20,30,70,-1066.0,-125.0,0.11726078799249531,range_boundary
11:0011:02_L1SL20_L2SL45_L3SL45_RangeBoundary,11:00-11:02,20,45,45,-1085.0,-59.0,0.054377880184331796,range_boundary
11:0011:02_L1SL20_L2SL45_L3SL50_RangeBoundary,11:00-11:02,20,45,50,-1048.0,-138.0,0.1316793893129771,range_boundary
11:0011:02_L1SL20_L2SL45_L3SL55_RangeBoundary,11:00-11:02,20,45,55,-1092.0,-114.0,0.1043956043956044,range_boundary
11:0011:02_L1SL20_L2SL45_L3SL60_RangeBoundary,11:00-11:02,20,45,60,-1096.0,-2.0,0.0018248175182481751,range_boundary
11:0011:02_L1SL20_L2SL45_L3SL65_RangeBoundary,11:00-11:02,20,45,65,-1092.0,-113.0,0.10347985347985347,range_boundary
11:0011:02_L1SL20_L2SL45_L3SL70_RangeBoundary,11:00-11:02,20,45,70,-1146.0,-247.0,0.21553228621291448,range_boundary
11:0011:02_L1SL20_L2SL50_L3SL50_RangeBoundary,11:00-11:02,20,50,50,-1090.0,-217.0,0.19908256880733946,range_boundary
11:0011:02_L1SL20_L2SL50_L3SL55_RangeBoundary,11:00-11:02,20,50,55,-1149.0,-193.0,0.1679721496953873,range_boundary
11:0011:02_L1SL20_L2SL50_L3SL60_RangeBoundary,11:00-11:02,20,50,60,-1103.0,-81.0,0.07343608340888486,range_boundary
11:0011:02_L1SL20_L2SL50_L3SL65_RangeBoundary,11:00-11:02,20,50,65,-1123.0,-192.0,0.1709706144256456,range_boundary
11:0011:02_L1SL20_L2SL50_L3SL70_RangeBoundary,11:00-11:02,20,50,70,-1177.0,-326.0,0.27697536108751064,range_boundary
11:0011:02_L1SL20_L2SL55_L3SL55_RangeBoundary,11:00-11:02,20,55,55,-1174.0,-169.0,0.14395229982964225,range_boundary
11:0011:02_L1SL20_L2SL55_L3SL60_RangeBoundary,11:00-11:02,20,55,60,-1128.0,-57.0,0.05053191489361702,range_boundary
11:0011:02_L1SL20_L2SL55_L3SL65_RangeBoundary,11:00-11:02,20,55,65,-1187.0,-168.0,0.14153327716933445,range_boundary
11:0011:02_L1SL20_L2SL55_L3SL70_RangeBoundary,11:00-11:02,20,55,70,-1282.0,-302.0,0.23556942277691106,range_boundary
11:0011:02_L1SL20_L2SL60_L3SL60_RangeBoundary,11:00-11:02,20,60,60,-1096.0,55.0,0.05018248175182482,range_boundary
11:0011:02_L1SL20_L2SL60_L3SL65_RangeBoundary,11:00-11:02,20,60,65,-1141.0,-56.0,0.049079754601226995,range_boundary
11:0011:02_L1SL20_L2SL60_L3SL70_RangeBoundary,11:00-11:02,20,60,70,-1220.0,-190.0,0.1557377049180328,range_boundary
11:0011:02_L1SL20_L2SL65_L3SL65_RangeBoundary,11:00-11:02,20,65,65,-1220.0,-167.0,0.13688524590163934,range_boundary
11:0011:02_L1SL20_L2SL65_L3SL70_RangeBoundary,11:00-11:02,20,65,70,-1315.0,-301.0,0.22889733840304183,range_boundary
11:0011:02_L1SL20_L2SL70_L3SL70_RangeBoundary,11:00-11:02,20,70,70,-1410.0,-435.0,0.30851063829787234,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL25_RangeBoundary,11:00-11:02,25,25,25,-1149.0,-171.0,0.14882506527415143,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL30_RangeBoundary,11:00-11:02,25,25,30,-1095.0,-146.0,0.13333333333333333,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL45_RangeBoundary,11:00-11:02,25,25,45,-1094.0,-268.0,0.2449725776965265,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL50_RangeBoundary,11:00-11:02,25,25,50,-1087.0,-347.0,0.31922723091076355,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL55_RangeBoundary,11:00-11:02,25,25,55,-1191.0,-323.0,0.27120067170445006,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL60_RangeBoundary,11:00-11:02,25,25,60,-1170.0,-211.0,0.18034188034188034,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL65_RangeBoundary,11:00-11:02,25,25,65,-1221.0,-322.0,0.26371826371826373,range_boundary
11:0011:02_L1SL25_L2SL25_L3SL70_RangeBoundary,11:00-11:02,25,25,70,-1295.0,-456.0,0.3521235521235521,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL30_RangeBoundary,11:00-11:02,25,30,30,-1108.0,-121.0,0.1092057761732852,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL45_RangeBoundary,11:00-11:02,25,30,45,-1174.0,-243.0,0.206984667802385,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL50_RangeBoundary,11:00-11:02,25,30,50,-1113.0,-322.0,0.2893081761006289,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL55_RangeBoundary,11:00-11:02,25,30,55,-1182.0,-298.0,0.2521150592216582,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL60_RangeBoundary,11:00-11:02,25,30,60,-1171.0,-186.0,0.15883859948761742,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL65_RangeBoundary,11:00-11:02,25,30,65,-1212.0,-297.0,0.24504950495049505,range_boundary
11:0011:02_L1SL25_L2SL30_L3SL70_RangeBoundary,11:00-11:02,25,30,70,-1286.0,-431.0,0.33514774494556765,range_boundary
11:0011:02_L1SL25_L2SL45_L3SL45_RangeBoundary,11:00-11:02,25,45,45,-1240.0,-365.0,0.29435483870967744,range_boundary
11:0011:02_L1SL25_L2SL45_L3SL50_RangeBoundary,11:00-11:02,25,45,50,-1193.0,-444.0,0.3721709974853311,range_boundary
11:0011:02_L1SL25_L2SL45_L3SL55_RangeBoundary,11:00-11:02,25,45,55,-1237.0,-420.0,0.3395311236863379,range_boundary
11:0011:02_L1SL25_L2SL45_L3SL60_RangeBoundary,11:00-11:02,25,45,60,-1241.0,-308.0,0.24818694601128122,range_boundary
11:0011:02_L1SL25_L2SL45_L3SL65_RangeBoundary,11:00-11:02,25,45,65,-1238.0,-419.0,0.3384491114701131,range_boundary
11:0011:02_L1SL25_L2SL45_L3SL70_RangeBoundary,11:00-11:02,25,45,70,-1335.0,-553.0,0.4142322097378277,range_boundary
11:0011:02_L1SL25_L2SL50_L3SL50_RangeBoundary,11:00-11:02,25,50,50,-1179.0,-523.0,0.44359626802374896,range_boundary
11:0011:02_L1SL25_L2SL50_L3SL55_RangeBoundary,11:00-11:02,25,50,55,-1252.0,-499.0,0.3985623003194888,range_boundary
11:0011:02_L1SL25_L2SL50_L3SL60_RangeBoundary,11:00-11:02,25,50,60,-1227.0,-387.0,0.3154034229828851,range_boundary
11:0011:02_L1SL25_L2SL50_L3SL65_RangeBoundary,11:00-11:02,25,50,65,-1272.0,-498.0,0.3915094339622642,range_boundary
11:0011:02_L1SL25_L2SL50_L3SL70_RangeBoundary,11:00-11:02,25,50,70,-1376.0,-632.0,0.45930232558139533,range_boundary
11:0011:02_L1SL25_L2SL55_L3SL55_RangeBoundary,11:00-11:02,25,55,55,-1317.0,-475.0,0.360668185269552,range_boundary
11:0011:02_L1SL25_L2SL55_L3SL60_RangeBoundary,11:00-11:02,25,55,60,-1291.0,-363.0,0.28117738187451585,range_boundary
11:0011:02_L1SL25_L2SL55_L3SL65_RangeBoundary,11:00-11:02,25,55,65,-1337.0,-474.0,0.3545250560957367,range_boundary
11:0011:02_L1SL25_L2SL55_L3SL70_RangeBoundary,11:00-11:02,25,55,70,-1441.0,-608.0,0.4219292158223456,range_boundary
11:0011:02_L1SL25_L2SL60_L3SL60_RangeBoundary,11:00-11:02,25,60,60,-1244.0,-251.0,0.20176848874598072,range_boundary
11:0011:02_L1SL25_L2SL60_L3SL65_RangeBoundary,11:00-11:02,25,60,65,-1290.0,-362.0,0.2806201550387597,range_boundary
11:0011:02_L1SL25_L2SL60_L3SL70_RangeBoundary,11:00-11:02,25,60,70,-1394.0,-496.0,0.35581061692969873,range_boundary
11:0011:02_L1SL25_L2SL65_L3SL65_RangeBoundary,11:00-11:02,25,65,65,-1330.0,-473.0,0.3556390977443609,range_boundary
11:0011:02_L1SL25_L2SL65_L3SL70_RangeBoundary,11:00-11:02,25,65,70,-1425.0,-607.0,0.42596491228070177,range_boundary
11:0011:02_L1SL25_L2SL70_L3SL70_RangeBoundary,11:00-11:02,25,70,70,-1520.0,-741.0,0.4875,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL30_RangeBoundary,11:00-11:02,30,30,30,-1188.0,-96.0,0.08080808080808081,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL45_RangeBoundary,11:00-11:02,30,30,45,-1254.0,-218.0,0.17384370015948963,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL50_RangeBoundary,11:00-11:02,30,30,50,-1193.0,-297.0,0.24895222129086336,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL55_RangeBoundary,11:00-11:02,30,30,55,-1242.0,-273.0,0.21980676328502416,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL60_RangeBoundary,11:00-11:02,30,30,60,-1251.0,-161.0,0.1286970423661071,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL65_RangeBoundary,11:00-11:02,30,30,65,-1252.0,-272.0,0.21725239616613418,range_boundary
11:0011:02_L1SL30_L2SL30_L3SL70_RangeBoundary,11:00-11:02,30,30,70,-1281.0,-406.0,0.31693989071038253,range_boundary
11:0011:02_L1SL30_L2SL45_L3SL45_RangeBoundary,11:00-11:02,30,45,45,-1320.0,-340.0,0.25757575757575757,range_boundary
11:0011:02_L1SL30_L2SL45_L3SL50_RangeBoundary,11:00-11:02,30,45,50,-1263.0,-419.0,0.33174980205859067,range_boundary
11:0011:02_L1SL30_L2SL45_L3SL55_RangeBoundary,11:00-11:02,30,45,55,-1308.0,-395.0,0.30198776758409784,range_boundary
11:0011:02_L1SL30_L2SL45_L3SL60_RangeBoundary,11:00-11:02,30,45,60,-1317.0,-283.0,0.21488230827638571,range_boundary
11:0011:02_L1SL30_L2SL45_L3SL65_RangeBoundary,11:00-11:02,30,45,65,-1318.0,-394.0,0.29893778452200304,range_boundary
11:0011:02_L1SL30_L2SL45_L3SL70_RangeBoundary,11:00-11:02,30,45,70,-1361.0,-528.0,0.38795003673769285,range_boundary
11:0011:02_L1SL30_L2SL50_L3SL50_RangeBoundary,11:00-11:02,30,50,50,-1249.0,-498.0,0.3987189751801441,range_boundary
11:0011:02_L1SL30_L2SL50_L3SL55_RangeBoundary,11:00-11:02,30,50,55,-1299.0,-474.0,0.3648960739030023,range_boundary
11:0011:02_L1SL30_L2SL50_L3SL60_RangeBoundary,11:00-11:02,30,50,60,-1297.0,-362.0,0.2791056283731688,range_boundary
11:0011:02_L1SL30_L2SL50_L3SL65_RangeBoundary,11:00-11:02,30,50,65,-1293.0,-473.0,0.365815931941222,range_boundary
11:0011:02_L1SL30_L2SL50_L3SL70_RangeBoundary,11:00-11:02,30,50,70,-1361.0,-607.0,0.44599559147685525,range_boundary
11:0011:02_L1SL30_L2SL55_L3SL55_RangeBoundary,11:00-11:02,30,55,55,-1324.0,-450.0,0.33987915407854985,range_boundary
11:0011:02_L1SL30_L2SL55_L3SL60_RangeBoundary,11:00-11:02,30,55,60,-1307.0,-338.0,0.25860749808722266,range_boundary
11:0011:02_L1SL30_L2SL55_L3SL65_RangeBoundary,11:00-11:02,30,55,65,-1322.0,-449.0,0.33963691376701965,range_boundary
11:0011:02_L1SL30_L2SL55_L3SL70_RangeBoundary,11:00-11:02,30,55,70,-1426.0,-583.0,0.40883590462833097,range_boundary
11:0011:02_L1SL30_L2SL60_L3SL60_RangeBoundary,11:00-11:02,30,60,60,-1290.0,-226.0,0.17519379844961241,range_boundary
11:0011:02_L1SL30_L2SL60_L3SL65_RangeBoundary,11:00-11:02,30,60,65,-1286.0,-337.0,0.2620528771384137,range_boundary
11:0011:02_L1SL30_L2SL60_L3SL70_RangeBoundary,11:00-11:02,30,60,70,-1379.0,-471.0,0.34155184916606235,range_boundary
11:0011:02_L1SL30_L2SL65_L3SL65_RangeBoundary,11:00-11:02,30,65,65,-1305.0,-448.0,0.3432950191570881,range_boundary
11:0011:02_L1SL30_L2SL65_L3SL70_RangeBoundary,11:00-11:02,30,65,70,-1400.0,-582.0,0.4157142857142857,range_boundary
11:0011:02_L1SL30_L2SL70_L3SL70_RangeBoundary,11:00-11:02,30,70,70,-1495.0,-716.0,0.4789297658862876,range_boundary
11:0011:02_L1SL45_L2SL45_L3SL45_RangeBoundary,11:00-11:02,45,45,45,-1389.0,-462.0,0.3326133909287257,range_boundary
11:0011:02_L1SL45_L2SL45_L3SL50_RangeBoundary,11:00-11:02,45,45,50,-1375.0,-541.0,0.39345454545454545,range_boundary
11:0011:02_L1SL45_L2SL45_L3SL55_RangeBoundary,11:00-11:02,45,45,55,-1419.0,-517.0,0.3643410852713178,range_boundary
11:0011:02_L1SL45_L2SL45_L3SL60_RangeBoundary,11:00-11:02,45,45,60,-1423.0,-405.0,0.28460997891777934,range_boundary
11:0011:02_L1SL45_L2SL45_L3SL65_RangeBoundary,11:00-11:02,45,45,65,-1419.0,-516.0,0.36363636363636365,range_boundary
11:0011:02_L1SL45_L2SL45_L3SL70_RangeBoundary,11:00-11:02,45,45,70,-1473.0,-650.0,0.4412763068567549,range_boundary
11:0011:02_L1SL45_L2SL50_L3SL50_RangeBoundary,11:00-11:02,45,50,50,-1361.0,-620.0,0.45554739162380603,range_boundary
11:0011:02_L1SL45_L2SL50_L3SL55_RangeBoundary,11:00-11:02,45,50,55,-1405.0,-596.0,0.42419928825622777,range_boundary
11:0011:02_L1SL45_L2SL50_L3SL60_RangeBoundary,11:00-11:02,45,50,60,-1409.0,-484.0,0.3435060326472676,range_boundary
11:0011:02_L1SL45_L2SL50_L3SL65_RangeBoundary,11:00-11:02,45,50,65,-1405.0,-595.0,0.4234875444839858,range_boundary
11:0011:02_L1SL45_L2SL50_L3SL70_RangeBoundary,11:00-11:02,45,50,70,-1459.0,-729.0,0.4996572995202193,range_boundary
11:0011:02_L1SL45_L2SL55_L3SL55_RangeBoundary,11:00-11:02,45,55,55,-1415.0,-572.0,0.4042402826855124,range_boundary
11:0011:02_L1SL45_L2SL55_L3SL60_RangeBoundary,11:00-11:02,45,55,60,-1419.0,-460.0,0.32417195207892885,range_boundary
11:0011:02_L1SL45_L2SL55_L3SL65_RangeBoundary,11:00-11:02,45,55,65,-1415.0,-571.0,0.40353356890459363,range_boundary
11:0011:02_L1SL45_L2SL55_L3SL70_RangeBoundary,11:00-11:02,45,55,70,-1492.0,-705.0,0.4725201072386059,range_boundary
11:0011:02_L1SL45_L2SL60_L3SL60_RangeBoundary,11:00-11:02,45,60,60,-1402.0,-348.0,0.24821683309557774,range_boundary
11:0011:02_L1SL45_L2SL60_L3SL65_RangeBoundary,11:00-11:02,45,60,65,-1398.0,-459.0,0.3283261802575107,range_boundary
11:0011:02_L1SL45_L2SL60_L3SL70_RangeBoundary,11:00-11:02,45,60,70,-1452.0,-593.0,0.4084022038567493,range_boundary
11:0011:02_L1SL45_L2SL65_L3SL65_RangeBoundary,11:00-11:02,45,65,65,-1364.0,-570.0,0.4178885630498534,range_boundary
11:0011:02_L1SL45_L2SL65_L3SL70_RangeBoundary,11:00-11:02,45,65,70,-1461.0,-704.0,0.48186173853524983,range_boundary
11:0011:02_L1SL45_L2SL70_L3SL70_RangeBoundary,11:00-11:02,45,70,70,-1546.0,-838.0,0.5420439844760673,range_boundary
11:0011:02_L1SL50_L2SL50_L3SL50_RangeBoundary,11:00-11:02,50,50,50,-1401.0,-699.0,0.4989293361884368,range_boundary
11:0011:02_L1SL50_L2SL50_L3SL55_RangeBoundary,11:00-11:02,50,50,55,-1460.0,-675.0,0.4623287671232877,range_boundary
11:0011:02_L1SL50_L2SL50_L3SL60_RangeBoundary,11:00-11:02,50,50,60,-1414.0,-563.0,0.39816124469589814,range_boundary
11:0011:02_L1SL50_L2SL50_L3SL65_RangeBoundary,11:00-11:02,50,50,65,-1395.0,-674.0,0.4831541218637993,range_boundary
11:0011:02_L1SL50_L2SL50_L3SL70_RangeBoundary,11:00-11:02,50,50,70,-1468.0,-808.0,0.5504087193460491,range_boundary
11:0011:02_L1SL50_L2SL55_L3SL55_RangeBoundary,11:00-11:02,50,55,55,-1493.0,-651.0,0.43603482920294706,range_boundary
11:0011:02_L1SL50_L2SL55_L3SL60_RangeBoundary,11:00-11:02,50,55,60,-1439.0,-539.0,0.3745656706045865,range_boundary
11:0011:02_L1SL50_L2SL55_L3SL65_RangeBoundary,11:00-11:02,50,55,65,-1448.0,-650.0,0.4488950276243094,range_boundary
11:0011:02_L1SL50_L2SL55_L3SL70_RangeBoundary,11:00-11:02,50,55,70,-1533.0,-784.0,0.5114155251141552,range_boundary
11:0011:02_L1SL50_L2SL60_L3SL60_RangeBoundary,11:00-11:02,50,60,60,-1388.0,-427.0,0.3076368876080692,range_boundary
11:0011:02_L1SL50_L2SL60_L3SL65_RangeBoundary,11:00-11:02,50,60,65,-1384.0,-538.0,0.38872832369942195,range_boundary
11:0011:02_L1SL50_L2SL60_L3SL70_RangeBoundary,11:00-11:02,50,60,70,-1486.0,-672.0,0.4522207267833109,range_boundary
11:0011:02_L1SL50_L2SL65_L3SL65_RangeBoundary,11:00-11:02,50,65,65,-1416.0,-649.0,0.4583333333333333,range_boundary
11:0011:02_L1SL50_L2SL65_L3SL70_RangeBoundary,11:00-11:02,50,65,70,-1511.0,-783.0,0.5181998676373263,range_boundary
11:0011:02_L1SL50_L2SL70_L3SL70_RangeBoundary,11:00-11:02,50,70,70,-1606.0,-917.0,0.5709838107098381,range_boundary
11:0011:02_L1SL55_L2SL55_L3SL55_RangeBoundary,11:00-11:02,55,55,55,-1573.0,-627.0,0.3986013986013986,range_boundary
11:0011:02_L1SL55_L2SL55_L3SL60_RangeBoundary,11:00-11:02,55,55,60,-1497.0,-515.0,0.3440213760855043,range_boundary
11:0011:02_L1SL55_L2SL55_L3SL65_RangeBoundary,11:00-11:02,55,55,65,-1528.0,-626.0,0.4096858638743455,range_boundary
11:0011:02_L1SL55_L2SL55_L3SL70_RangeBoundary,11:00-11:02,55,55,70,-1621.0,-760.0,0.4688463911165947,range_boundary
11:0011:02_L1SL55_L2SL60_L3SL60_RangeBoundary,11:00-11:02,55,60,60,-1401.0,-403.0,0.28765167737330477,range_boundary
11:0011:02_L1SL55_L2SL60_L3SL65_RangeBoundary,11:00-11:02,55,60,65,-1447.0,-514.0,0.3552176917760885,range_boundary
11:0011:02_L1SL55_L2SL60_L3SL70_RangeBoundary,11:00-11:02,55,60,70,-1551.0,-648.0,0.41779497098646035,range_boundary
11:0011:02_L1SL55_L2SL65_L3SL65_RangeBoundary,11:00-11:02,55,65,65,-1521.0,-625.0,0.410913872452334,range_boundary
11:0011:02_L1SL55_L2SL65_L3SL70_RangeBoundary,11:00-11:02,55,65,70,-1616.0,-759.0,0.46967821782178215,range_boundary
11:0011:02_L1SL55_L2SL70_L3SL70_RangeBoundary,11:00-11:02,55,70,70,-1711.0,-893.0,0.5219170075978959,range_boundary
11:0011:02_L1SL60_L2SL60_L3SL60_RangeBoundary,11:00-11:02,60,60,60,-1381.0,-291.0,0.2107168718320058,range_boundary
11:0011:02_L1SL60_L2SL60_L3SL65_RangeBoundary,11:00-11:02,60,60,65,-1400.0,-402.0,0.28714285714285714,range_boundary
11:0011:02_L1SL60_L2SL60_L3SL70_RangeBoundary,11:00-11:02,60,60,70,-1504.0,-536.0,0.35638297872340424,range_boundary
11:0011:02_L1SL60_L2SL65_L3SL65_RangeBoundary,11:00-11:02,60,65,65,-1459.0,-513.0,0.35161069225496916,range_boundary
11:0011:02_L1SL60_L2SL65_L3SL70_RangeBoundary,11:00-11:02,60,65,70,-1554.0,-647.0,0.4163449163449163,range_boundary
11:0011:02_L1SL60_L2SL70_L3SL70_RangeBoundary,11:00-11:02,60,70,70,-1649.0,-781.0,0.4736203759854457,range_boundary
11:0011:02_L1SL65_L2SL65_L3SL65_RangeBoundary,11:00-11:02,65,65,65,-1554.0,-624.0,0.4015444015444015,range_boundary
11:0011:02_L1SL65_L2SL65_L3SL70_RangeBoundary,11:00-11:02,65,65,70,-1649.0,-758.0,0.45967252880533654,range_boundary
11:0011:02_L1SL65_L2SL70_L3SL70_RangeBoundary,11:00-11:02,65,70,70,-1744.0,-892.0,0.5114678899082569,range_boundary
11:0011:02_L1SL70_L2SL70_L3SL70_RangeBoundary,11:00-11:02,70,70,70,-1839.0,-1026.0,0.5579119086460033,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL15_RangeBoundary,11:30-11:32,15,15,15,-393.0,1548.0,3.9389312977099236,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL20_RangeBoundary,11:30-11:32,15,15,20,-404.0,1481.0,3.6658415841584158,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL25_RangeBoundary,11:30-11:32,15,15,25,-458.0,1734.0,3.7860262008733625,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL30_RangeBoundary,11:30-11:32,15,15,30,-479.0,1788.0,3.732776617954071,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL45_RangeBoundary,11:30-11:32,15,15,45,-563.0,2334.0,4.145648312611012,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL50_RangeBoundary,11:30-11:32,15,15,50,-515.0,2352.0,4.566990291262136,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL55_RangeBoundary,11:30-11:32,15,15,55,-502.0,2366.0,4.713147410358566,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL60_RangeBoundary,11:30-11:32,15,15,60,-537.0,2236.0,4.1638733705772815,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL65_RangeBoundary,11:30-11:32,15,15,65,-572.0,2206.0,3.8566433566433567,range_boundary
11:3011:32_L1SL15_L2SL15_L3SL70_RangeBoundary,11:30-11:32,15,15,70,-570.0,2133.0,3.7421052631578946,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL20_RangeBoundary,11:30-11:32,15,20,20,-452.0,1414.0,3.1283185840707963,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL25_RangeBoundary,11:30-11:32,15,20,25,-509.0,1667.0,3.275049115913556,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL30_RangeBoundary,11:30-11:32,15,20,30,-530.0,1721.0,3.2471698113207546,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL45_RangeBoundary,11:30-11:32,15,20,45,-611.0,2267.0,3.7103109656301148,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL50_RangeBoundary,11:30-11:32,15,20,50,-563.0,2285.0,4.058614564831261,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL55_RangeBoundary,11:30-11:32,15,20,55,-550.0,2299.0,4.18,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL60_RangeBoundary,11:30-11:32,15,20,60,-585.0,2169.0,3.707692307692308,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL65_RangeBoundary,11:30-11:32,15,20,65,-620.0,2139.0,3.45,range_boundary
11:3011:32_L1SL15_L2SL20_L3SL70_RangeBoundary,11:30-11:32,15,20,70,-618.0,2066.0,3.343042071197411,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL25_RangeBoundary,11:30-11:32,15,25,25,-567.0,1920.0,3.386243386243386,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL30_RangeBoundary,11:30-11:32,15,25,30,-588.0,1974.0,3.357142857142857,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL45_RangeBoundary,11:30-11:32,15,25,45,-654.0,2520.0,3.853211009174312,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL50_RangeBoundary,11:30-11:32,15,25,50,-606.0,2538.0,4.188118811881188,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL55_RangeBoundary,11:30-11:32,15,25,55,-593.0,2552.0,4.3035413153457,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL60_RangeBoundary,11:30-11:32,15,25,60,-628.0,2422.0,3.856687898089172,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL65_RangeBoundary,11:30-11:32,15,25,65,-663.0,2392.0,3.607843137254902,range_boundary
11:3011:32_L1SL15_L2SL25_L3SL70_RangeBoundary,11:30-11:32,15,25,70,-661.0,2319.0,3.508320726172466,range_boundary
11:3011:32_L1SL15_L2SL30_L3SL30_RangeBoundary,11:30-11:32,15,30,30,-609.0,2028.0,3.3300492610837438,range_boundary
11:3011:32_L1SL15_L2SL30_L3SL45_RangeBoundary,11:30-11:32,15,30,45,-640.0,2574.0,4.021875,range_boundary
11:3011:32_L1SL15_L2SL30_L3SL50_RangeBoundary,11:30-11:32,15,30,50,-592.0,2592.0,4.378378378378378,range_boundary
11:3011:32_L1SL15_L2SL30_L3SL55_RangeBoundary,11:30-11:32,15,30,55,-579.0,2606.0,4.500863557858376,range_boundary
11:3011:32_L1SL15_L2SL30_L3SL60_RangeBoundary,11:30-11:32,15,30,60,-614.0,2476.0,4.03257328990228,range_boundary
