實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
2262,BOTH,09:58-10:02,357.4,383.1,740.5,900.0,48.0%,25(15%)/30(15%)/40(20%)
2259,BOTH,09:58-10:02,179.7,505.9,685.5,1133.0,40.6%,25(15%)/30(10%)/60(20%)
2250,BOTH,09:58-10:02,219.7,484.9,704.5,1062.0,43.6%,25(15%)/30(10%)/45(20%)
2253,BOTH,09:58-10:02,257.4,569.7,827.1,1008.0,43.6%,25(15%)/30(10%)/50(20%)
2256,BOTH,09:58-10:02,226.4,443.3,669.8,1043.0,42.1%,25(15%)/30(10%)/55(20%)
2244,BOTH,09:58-10:02,108.8,750.6,859.5,1340.0,42.1%,25(10%)/50(15%)/60(20%)
2247,BOTH,09:58-10:02,398.4,445.9,844.4,887.0,45.9%,25(15%)/30(10%)/40(20%)
2241,BOTH,09:58-10:02,162.4,691.0,853.5,1238.0,42.1%,25(10%)/50(15%)/55(20%)
2238,BOTH,09:58-10:02,175.4,713.4,888.9,1199.0,42.1%,25(10%)/50(15%)/50(20%)
2235,BOTH,09:58-10:02,164.9,848.2,1013.1,1311.0,42.1%,25(10%)/50(10%)/60(20%)
2232,BOTH,09:58-10:02,218.5,788.6,1007.1,1209.0,42.1%,25(10%)/50(10%)/55(20%)
2229,BOTH,09:58-10:02,231.5,811.0,1042.5,1170.0,42.1%,25(10%)/50(10%)/50(20%)
2226,BOTH,09:58-10:02,112.0,646.7,758.6,1403.0,42.9%,25(10%)/45(15%)/60(20%)
2223,BOTH,09:58-10:02,165.6,606.0,771.5,1301.0,42.9%,25(10%)/45(15%)/55(20%)
2220,BOTH,09:58-10:02,178.6,628.4,807.0,1262.0,42.9%,25(10%)/45(15%)/50(20%)
2214,BOTH,09:58-10:02,154.8,734.6,889.4,1376.0,42.4%,25(10%)/45(10%)/60(20%)
2217,BOTH,09:58-10:02,158.3,552.4,710.8,1299.0,42.9%,25(10%)/45(15%)/45(20%)
2208,BOTH,09:58-10:02,221.4,721.0,942.4,1235.0,42.9%,25(10%)/45(10%)/50(20%)
2211,BOTH,09:58-10:02,208.4,698.6,907.0,1274.0,42.9%,25(10%)/45(10%)/55(20%)
2205,BOTH,09:58-10:02,201.2,645.0,846.2,1272.0,42.9%,25(10%)/45(10%)/45(20%)
2199,BOTH,09:58-10:02,137.4,551.5,688.9,1279.0,42.9%,25(10%)/40(15%)/55(20%)
2202,BOTH,09:58-10:02,15.8,595.4,611.2,1449.0,42.1%,25(10%)/40(15%)/60(20%)
2196,BOTH,09:58-10:02,150.4,573.9,724.3,1240.0,42.9%,25(10%)/40(15%)/50(20%)
2193,BOTH,09:58-10:02,112.7,489.1,601.7,1294.0,42.9%,25(10%)/40(15%)/45(20%)
2184,BOTH,09:58-10:02,186.0,638.5,824.5,1256.0,42.9%,25(10%)/40(10%)/55(20%)
2190,BOTH,09:58-10:02,319.1,497.4,816.5,1069.0,45.1%,25(10%)/40(15%)/40(20%)
2187,BOTH,09:58-10:02,60.0,677.7,737.7,1430.0,41.7%,25(10%)/40(10%)/60(20%)
2178,BOTH,09:58-10:02,161.2,576.1,737.3,1271.0,42.9%,25(10%)/40(10%)/45(20%)
2181,BOTH,09:58-10:02,199.0,660.9,859.9,1217.0,42.9%,25(10%)/40(10%)/50(20%)
2175,BOTH,09:58-10:02,376.0,584.5,960.5,1040.0,45.1%,25(10%)/40(10%)/40(20%)
2172,BOTH,09:58-10:02,35.5,712.6,748.1,1229.0,45.1%,25(10%)/35(15%)/60(20%)
2169,BOTH,09:58-10:02,157.1,668.8,825.8,1060.0,45.9%,25(10%)/35(15%)/55(20%)
2166,BOTH,09:58-10:02,184.6,691.1,875.7,1025.0,45.9%,25(10%)/35(15%)/50(20%)
2163,BOTH,09:58-10:02,146.8,606.4,753.1,1079.0,45.9%,25(10%)/35(15%)/45(20%)
2160,BOTH,09:58-10:02,332.8,563.6,896.4,925.0,47.4%,25(10%)/35(15%)/40(20%)
2154,BOTH,09:58-10:02,199.2,742.9,942.1,1043.0,44.2%,25(10%)/35(10%)/55(20%)
2157,BOTH,09:58-10:02,73.2,782.1,855.3,1217.0,43.0%,25(10%)/35(10%)/60(20%)
2151,BOTH,09:58-10:02,230.2,765.3,995.5,1007.0,44.6%,25(10%)/35(10%)/50(20%)
2145,BOTH,09:58-10:02,385.6,641.5,1027.1,910.0,46.6%,25(10%)/35(10%)/40(20%)
2148,BOTH,09:58-10:02,192.4,680.5,872.9,1061.0,44.6%,25(10%)/35(10%)/45(20%)
2139,BOTH,09:58-10:02,235.8,445.3,681.0,1035.0,48.9%,25(10%)/30(15%)/55(20%)
2142,BOTH,09:58-10:02,192.3,512.6,705.0,1121.0,48.9%,25(10%)/30(15%)/60(20%)
