實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
1547,12:15-12:30,0.0,322.5,35.0%,0,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
1550,12:15-12:30,0.0,330.9,35.0%,0,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
1553,12:15-12:30,0.0,330.3,34.1%,0,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
1556,12:15-12:30,0.0,326.4,34.1%,0,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
1559,12:15-12:30,0.0,352.0,35.3%,0,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
1562,12:15-12:30,0.0,367.0,34.4%,0,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
1565,12:15-12:30,0.0,337.2,34.4%,0,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
1568,12:15-12:30,0.0,330.9,35.0%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
1571,12:15-12:30,0.0,330.3,34.1%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
1574,12:15-12:30,0.0,326.4,34.1%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
1577,12:15-12:30,0.0,334.2,34.1%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
1580,12:15-12:30,0.0,333.6,33.2%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
1583,12:15-12:30,0.0,329.7,33.2%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
1586,12:15-12:30,0.0,337.8,34.4%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
1589,12:15-12:30,0.0,346.9,33.5%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
1592,12:15-12:30,0.0,333.3,33.5%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
1595,12:15-12:30,0.0,353.4,33.2%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
1598,12:15-12:30,0.0,372.1,32.3%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
1601,12:15-12:30,0.0,348.9,32.3%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
1604,12:15-12:30,0.0,375.7,33.2%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
1607,12:15-12:30,0.0,393.9,32.3%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
1610,12:15-12:30,0.0,351.3,32.3%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
1613,12:15-12:30,0.0,398.8,33.2%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
1616,12:15-12:30,0.0,415.8,32.3%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
1619,12:15-12:30,0.0,372.4,32.3%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
1622,12:15-12:30,0.0,271.5,36.9%,0,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
1625,12:15-12:30,0.0,270.9,36.4%,0,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
1628,12:15-12:30,0.0,267.0,36.4%,0,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
1631,12:15-12:30,0.0,273.0,38.4%,0,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
1634,12:15-12:30,0.0,272.4,38.4%,0,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
1637,12:15-12:30,0.0,268.5,38.4%,0,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
1640,12:15-12:30,0.0,279.6,38.4%,0,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
1643,12:15-12:30,0.0,279.0,38.4%,0,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
1646,12:15-12:30,0.0,275.1,38.4%,0,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
1649,12:15-12:30,0.0,311.4,35.3%,0,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
1652,12:15-12:30,0.0,310.8,34.4%,0,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
1655,12:15-12:30,0.0,306.9,34.4%,0,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
1658,12:15-12:30,0.0,315.0,35.8%,0,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
1661,12:15-12:30,0.0,332.7,35.0%,0,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
1664,12:15-12:30,0.0,309.6,35.0%,0,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
1667,12:15-12:30,0.0,337.3,35.8%,0,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
1670,12:15-12:30,0.0,353.8,35.0%,0,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
1673,12:15-12:30,0.0,312.6,35.0%,0,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
1676,12:15-12:30,0.0,316.5,35.0%,0,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
1679,12:15-12:30,0.0,315.9,34.1%,0,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
1682,12:15-12:30,0.0,312.0,34.1%,0,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
1685,12:15-12:30,0.0,319.8,34.1%,0,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
1688,12:15-12:30,0.0,333.1,33.2%,0,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
1691,12:15-12:30,0.0,315.3,33.2%,0,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
1694,12:15-12:30,0.0,339.8,34.1%,0,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1697,12:15-12:30,0.0,356.4,33.2%,0,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1700,12:15-12:30,0.0,318.9,33.2%,0,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
1703,12:15-12:30,0.0,349.5,32.3%,0,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
1706,12:15-12:30,0.0,370.4,31.5%,0,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
1709,12:15-12:30,0.0,341.7,31.5%,0,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
1712,12:15-12:30,0.0,372.5,32.3%,0,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
1715,12:15-12:30,0.0,392.2,31.5%,0,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
1718,12:15-12:30,0.0,348.8,31.5%,0,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
1721,12:15-12:30,0.0,395.6,32.3%,0,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
1724,12:15-12:30,0.0,414.1,31.5%,0,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
1727,12:15-12:30,0.0,370.6,31.5%,0,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
1730,12:15-12:30,0.0,276.0,35.8%,0,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
1733,12:15-12:30,0.0,275.4,35.0%,0,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
1736,12:15-12:30,0.0,271.5,35.0%,0,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
1739,12:15-12:30,0.0,277.5,36.4%,0,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
1742,12:15-12:30,0.0,276.9,35.8%,0,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
1745,12:15-12:30,0.0,273.0,35.8%,0,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
1748,12:15-12:30,0.0,295.5,38.4%,0,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
1751,12:15-12:30,0.0,292.8,38.4%,0,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
1754,12:15-12:30,0.0,279.6,38.4%,0,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
1757,12:15-12:30,0.0,314.1,35.0%,0,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
1760,12:15-12:30,0.0,327.0,34.1%,0,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
1763,12:15-12:30,0.0,309.6,34.1%,0,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
1766,12:15-12:30,0.0,337.0,34.8%,0,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
1769,12:15-12:30,0.0,353.9,33.9%,0,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
1772,12:15-12:30,0.0,312.3,33.9%,0,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
1775,12:15-12:30,0.0,359.2,35.8%,0,25(15%)/30(20%)/40(20%),MDD/勝率為估算值
1778,12:15-12:30,0.0,375.1,35.0%,0,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
1781,12:15-12:30,0.0,331.6,35.0%,0,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
1784,12:15-12:30,0.0,319.2,34.1%,0,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
1787,12:15-12:30,0.0,325.3,33.2%,0,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
1790,12:15-12:30,0.0,314.7,33.2%,0,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
1793,12:15-12:30,0.0,337.4,33.5%,0,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
1796,12:15-12:30,0.0,354.3,32.6%,0,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
1799,12:15-12:30,0.0,318.0,32.6%,0,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
1802,12:15-12:30,0.0,361.8,34.1%,0,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1805,12:15-12:30,0.0,377.6,33.2%,0,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
1808,12:15-12:30,0.0,334.2,33.2%,0,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
1811,12:15-12:30,0.0,374.0,32.3%,0,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
1814,12:15-12:30,0.0,394.2,31.5%,0,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
1817,12:15-12:30,0.0,350.7,31.5%,0,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
1820,12:15-12:30,0.0,397.0,32.3%,0,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
1823,12:15-12:30,0.0,416.0,31.5%,0,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
1826,12:15-12:30,0.0,372.5,31.5%,0,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
1829,12:15-12:30,0.0,420.1,32.3%,0,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
1832,12:15-12:30,0.0,437.8,31.5%,0,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
1835,12:15-12:30,0.0,394.4,31.5%,0,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
1838,12:15-12:30,0.0,281.4,35.8%,0,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
1841,12:15-12:30,0.0,280.8,35.0%,0,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
1844,12:15-12:30,0.0,276.9,35.0%,0,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
1847,12:15-12:30,0.0,294.1,35.0%,0,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
1850,12:15-12:30,0.0,292.2,34.1%,0,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
1853,12:15-12:30,0.0,278.4,34.1%,0,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
1856,12:15-12:30,0.0,321.9,35.8%,0,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
1859,12:15-12:30,0.0,319.2,35.3%,0,25(20%)/25(20%)/45(20%),MDD/勝率為估算值
1862,12:15-12:30,0.0,285.0,35.3%,0,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
1865,12:15-12:30,0.0,348.7,35.0%,0,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
1868,12:15-12:30,0.0,366.0,34.1%,0,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
1871,12:15-12:30,0.0,326.1,34.1%,0,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
1874,12:15-12:30,0.0,376.7,34.1%,0,25(20%)/30(15%)/40(20%),MDD/勝率為估算值
1877,12:15-12:30,0.0,392.9,33.2%,0,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
1880,12:15-12:30,0.0,349.5,33.2%,0,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
1883,12:15-12:30,0.0,399.0,34.8%,0,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
1886,12:15-12:30,0.0,414.1,33.9%,0,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
1889,12:15-12:30,0.0,370.6,33.9%,0,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
1892,12:15-12:30,0.0,347.0,34.1%,0,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
1895,12:15-12:30,0.0,364.3,33.2%,0,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
1898,12:15-12:30,0.0,331.2,33.2%,0,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1901,12:15-12:30,0.0,377.2,33.2%,0,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
1904,12:15-12:30,0.0,393.3,32.3%,0,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1907,12:15-12:30,0.0,349.9,32.3%,0,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
1910,12:15-12:30,0.0,401.6,33.5%,0,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
1913,12:15-12:30,0.0,416.6,32.6%,0,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
1916,12:15-12:30,0.0,373.2,32.6%,0,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
1919,12:15-12:30,0.0,410.7,32.3%,0,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
1922,12:15-12:30,0.0,430.2,31.5%,0,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1925,12:15-12:30,0.0,386.7,31.5%,0,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
1928,12:15-12:30,0.0,433.8,32.3%,0,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
1931,12:15-12:30,0.0,452.0,31.5%,0,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
1934,12:15-12:30,0.0,408.5,31.5%,0,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
1937,12:15-12:30,0.0,456.8,32.3%,0,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
1940,12:15-12:30,0.0,473.8,31.5%,0,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
1943,12:15-12:30,0.0,430.4,31.5%,0,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
1946,12:30-12:45,0.0,427.5,40.3%,0,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
1949,12:30-12:45,0.0,415.3,40.3%,0,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
1952,12:30-12:45,0.0,390.9,40.3%,0,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
1955,12:30-12:45,0.0,451.0,40.9%,0,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
1958,12:30-12:45,0.0,438.8,40.9%,0,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
1961,12:30-12:45,0.0,407.8,40.9%,0,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
1964,12:30-12:45,0.0,474.5,40.9%,0,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
1967,12:30-12:45,0.0,462.3,40.9%,0,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
1970,12:30-12:45,0.0,431.4,40.9%,0,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
1973,12:30-12:45,0.0,482.9,38.3%,0,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
1976,12:30-12:45,0.0,470.7,38.3%,0,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
1979,12:30-12:45,0.0,439.7,38.3%,0,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
1982,12:30-12:45,0.0,506.3,37.8%,0,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
1985,12:30-12:45,0.0,494.1,37.8%,0,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
1988,12:30-12:45,0.0,463.2,37.8%,0,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
1991,12:30-12:45,0.0,528.6,37.8%,0,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
1994,12:30-12:45,0.0,516.4,37.8%,0,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
1997,12:30-12:45,0.0,485.4,37.8%,0,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
2000,12:30-12:45,0.0,704.9,32.7%,0,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
2003,12:30-12:45,0.0,692.7,32.7%,0,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2006,12:30-12:45,0.0,661.8,32.7%,0,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2009,12:30-12:45,0.0,724.6,32.7%,0,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
2012,12:30-12:45,0.0,712.4,32.7%,0,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
2015,12:30-12:45,0.0,681.5,32.7%,0,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2018,12:30-12:45,0.0,744.3,32.7%,0,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
2021,12:30-12:45,0.0,732.1,32.7%,0,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
2024,12:30-12:45,0.0,701.2,32.7%,0,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
2027,12:30-12:45,0.0,724.1,32.7%,0,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
2030,12:30-12:45,0.0,711.9,32.7%,0,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
2033,12:30-12:45,0.0,681.0,32.7%,0,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
2036,12:30-12:45,0.0,743.1,32.7%,0,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
2039,12:30-12:45,0.0,730.9,32.7%,0,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
2042,12:30-12:45,0.0,699.9,32.7%,0,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
2045,12:30-12:45,0.0,762.6,32.7%,0,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
2048,12:30-12:45,0.0,750.4,32.7%,0,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
2051,12:30-12:45,0.0,719.5,32.7%,0,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
2054,12:30-12:45,0.0,442.5,39.9%,0,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
2057,12:30-12:45,0.0,430.4,39.9%,0,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
2060,12:30-12:45,0.0,401.8,39.9%,0,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
2063,12:30-12:45,0.0,466.1,40.3%,0,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
2066,12:30-12:45,0.0,453.9,40.3%,0,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
2069,12:30-12:45,0.0,422.9,40.3%,0,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
2072,12:30-12:45,0.0,489.6,40.9%,0,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
2075,12:30-12:45,0.0,477.4,40.9%,0,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
2078,12:30-12:45,0.0,446.4,40.9%,0,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
2081,12:30-12:45,0.0,496.8,36.8%,0,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
2084,12:30-12:45,0.0,484.6,36.8%,0,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
2087,12:30-12:45,0.0,453.6,36.8%,0,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
2090,12:30-12:45,0.0,520.2,37.2%,0,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
2093,12:30-12:45,0.0,508.0,37.2%,0,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
2096,12:30-12:45,0.0,477.1,37.2%,0,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
2099,12:30-12:45,0.0,542.5,37.8%,0,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
2102,12:30-12:45,0.0,530.3,37.8%,0,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
2105,12:30-12:45,0.0,499.3,37.8%,0,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2108,12:30-12:45,0.0,714.6,32.7%,0,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
2111,12:30-12:45,0.0,702.4,32.7%,0,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
2114,12:30-12:45,0.0,671.5,32.7%,0,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2117,12:30-12:45,0.0,734.3,32.7%,0,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
2120,12:30-12:45,0.0,722.1,32.7%,0,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
2123,12:30-12:45,0.0,691.2,32.7%,0,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
2126,12:30-12:45,0.0,754.0,32.7%,0,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
2129,12:30-12:45,0.0,741.9,32.7%,0,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
2132,12:30-12:45,0.0,710.9,32.7%,0,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
2135,12:30-12:45,0.0,733.8,32.7%,0,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
2138,12:30-12:45,0.0,721.6,32.7%,0,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
2141,12:30-12:45,0.0,690.7,32.7%,0,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
2144,12:30-12:45,0.0,752.8,32.7%,0,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
2147,12:30-12:45,0.0,740.6,32.7%,0,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
2150,12:30-12:45,0.0,709.6,32.7%,0,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
2153,12:30-12:45,0.0,772.3,32.7%,0,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
2156,12:30-12:45,0.0,760.2,32.7%,0,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
2159,12:30-12:45,0.0,729.2,32.7%,0,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
2162,12:30-12:45,0.0,459.1,39.9%,0,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
2165,12:30-12:45,0.0,446.9,39.9%,0,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
2168,12:30-12:45,0.0,416.0,39.9%,0,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
2171,12:30-12:45,0.0,482.6,39.9%,0,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
2174,12:30-12:45,0.0,470.5,39.9%,0,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
2177,12:30-12:45,0.0,439.5,39.9%,0,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
2180,12:30-12:45,0.0,506.2,40.3%,0,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
2183,12:30-12:45,0.0,494.0,40.3%,0,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
2186,12:30-12:45,0.0,463.0,40.3%,0,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
2189,12:30-12:45,0.0,512.2,36.8%,0,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2192,12:30-12:45,0.0,500.0,36.8%,0,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
2195,12:30-12:45,0.0,469.0,36.8%,0,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
2198,12:30-12:45,0.0,535.6,36.8%,0,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
2201,12:30-12:45,0.0,523.5,36.8%,0,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
2204,12:30-12:45,0.0,492.5,36.8%,0,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
2207,12:30-12:45,0.0,557.9,37.2%,0,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
2210,12:30-12:45,0.0,545.7,37.2%,0,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
2213,12:30-12:45,0.0,514.7,37.2%,0,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
2216,12:30-12:45,0.0,725.5,32.7%,0,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
2219,12:30-12:45,0.0,713.3,32.7%,0,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
2222,12:30-12:45,0.0,682.4,32.7%,0,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
2225,12:30-12:45,0.0,745.2,32.7%,0,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
2228,12:30-12:45,0.0,733.0,32.7%,0,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
2231,12:30-12:45,0.0,702.1,32.7%,0,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
2234,12:30-12:45,0.0,764.9,32.7%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
2237,12:30-12:45,0.0,752.8,32.7%,0,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
2240,12:30-12:45,0.0,721.8,32.7%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
2243,12:30-12:45,0.0,744.7,32.7%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
2246,12:30-12:45,0.0,732.5,32.7%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
2249,12:30-12:45,0.0,701.6,32.7%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
2252,12:30-12:45,0.0,763.7,32.7%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
2255,12:30-12:45,0.0,751.5,32.7%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
2258,12:30-12:45,0.0,720.5,32.7%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
2261,12:30-12:45,0.0,783.2,32.7%,0,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
2264,12:30-12:45,0.0,771.1,32.7%,0,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
2267,12:30-12:45,0.0,740.1,32.7%,0,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
2270,12:30-12:45,0.0,403.7,42.4%,0,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
2273,12:30-12:45,0.0,399.9,42.4%,0,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
2276,12:30-12:45,0.0,381.0,42.4%,0,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
2279,12:30-12:45,0.0,420.7,43.0%,0,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
2282,12:30-12:45,0.0,416.9,43.0%,0,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
2285,12:30-12:45,0.0,398.0,43.0%,0,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
2288,12:30-12:45,0.0,438.6,43.0%,0,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
2291,12:30-12:45,0.0,433.9,43.0%,0,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
2294,12:30-12:45,0.0,415.0,43.0%,0,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
2297,12:30-12:45,0.0,441.1,40.3%,0,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
2300,12:30-12:45,0.0,437.3,40.3%,0,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
2303,12:30-12:45,0.0,418.4,40.3%,0,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
