實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
3530,11:45-12:00,-681.4,681.4,42.2%,99,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2934,11:45-12:00,-681.5,681.5,47.5%,67,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
3827,11:45-12:00,-681.6,681.6,42.7%,98,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
3447,11:45-12:00,-682.6,682.6,41.0%,67,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
4239,10:45-11:00,-682.7,682.7,47.9%,70,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
3200,11:45-12:00,-682.9,682.9,40.0%,99,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
4344,10:45-11:00,-683.0,683.0,48.6%,70,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
371,11:00-11:15,-683.2,683.2,53.1%,89,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
3776,11:45-12:00,-683.5,683.5,42.2%,99,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
3798,11:45-12:00,-683.8,683.8,41.0%,67,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3137,11:45-12:00,-683.9,683.9,41.1%,99,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
3164,11:45-12:00,-683.9,683.9,41.1%,99,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
3687,11:45-12:00,-684.9,684.9,46.1%,60,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
335,11:00-11:15,-685.5,685.5,54.4%,89,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
3162,11:45-12:00,-686.3,686.3,44.7%,67,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
3267,11:45-12:00,-687.5,687.5,51.3%,67,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
4472,10:45-11:00,-687.7,687.7,44.7%,101,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
4530,10:45-11:00,-687.8,687.8,47.1%,70,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
425,11:00-11:15,-688.0,688.0,49.4%,89,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
1919,11:15-11:30,-688.0,688.0,42.0%,89,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
4374,10:45-11:00,-688.5,688.5,45.7%,70,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
1922,11:15-11:30,-689.0,689.0,40.8%,89,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
3477,11:45-12:00,-689.6,689.6,48.1%,63,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
3689,11:45-12:00,-690.3,690.3,44.2%,92,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
1892,11:15-11:30,-690.4,690.4,43.3%,89,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3860,11:45-12:00,-690.4,690.4,42.2%,99,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
3875,11:45-12:00,-690.6,690.6,42.2%,99,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
3099,11:45-12:00,-691.0,691.0,41.9%,67,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
3141,11:45-12:00,-691.1,691.1,44.7%,67,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
1895,11:15-11:30,-691.4,691.4,42.0%,89,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
3395,11:45-12:00,-691.4,691.4,43.3%,99,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
3366,11:45-12:00,-691.7,691.7,47.6%,62,20(15%)/25(15%)/50(20%),MDD/勝率為估算值
3465,11:45-12:00,-691.9,691.9,44.7%,67,20(20%)/25(10%)/50(20%),MDD/勝率為估算值
3101,11:45-12:00,-692.0,692.0,41.1%,99,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
2979,11:45-12:00,-692.8,692.8,41.9%,67,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
4721,10:45-11:00,-693.5,693.5,46.8%,101,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
3494,11:45-12:00,-693.6,693.6,42.2%,99,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
3617,11:45-12:00,-693.9,693.9,44.4%,99,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
4418,10:45-11:00,-695.0,695.0,44.7%,101,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
3281,11:45-12:00,-695.1,695.1,44.4%,99,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
4469,10:45-11:00,-695.4,695.4,45.7%,101,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
2922,11:45-12:00,-695.5,695.5,45.9%,65,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
3063,11:45-12:00,-696.8,696.8,45.1%,67,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
4292,10:45-11:00,-696.9,696.9,45.7%,101,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
3452,11:45-12:00,-698.0,698.0,42.2%,99,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
389,11:00-11:15,-698.1,698.1,50.7%,89,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
4856,10:45-11:00,-698.2,698.2,46.8%,101,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3519,11:45-12:00,-698.4,698.4,42.9%,67,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
3315,11:45-12:00,-699.1,699.1,42.9%,67,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
4289,10:45-11:00,-699.7,699.7,46.8%,101,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
3038,11:45-12:00,-700.1,700.1,43.1%,97,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
3318,11:45-12:00,-700.1,700.1,42.9%,67,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
4833,10:45-11:00,-700.8,700.8,45.7%,69,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
4517,10:45-11:00,-701.5,701.5,43.6%,101,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
3536,11:45-12:00,-702.2,702.2,41.1%,99,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
3042,11:45-12:00,-702.4,702.4,45.9%,65,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
3815,11:45-12:00,-702.5,702.5,42.2%,99,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
3065,11:45-12:00,-702.7,702.7,42.2%,99,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
3540,11:45-12:00,-703.1,703.1,41.0%,67,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
3786,11:45-12:00,-703.1,703.1,41.0%,67,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
3158,11:45-12:00,-703.6,703.6,42.0%,97,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
3708,11:45-12:00,-704.0,704.0,43.8%,67,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
3543,11:45-12:00,-704.1,704.1,41.0%,67,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
3551,11:45-12:00,-704.5,704.5,41.1%,99,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
3609,11:45-12:00,-704.6,704.6,47.5%,67,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
3405,11:45-12:00,-705.0,705.0,42.9%,67,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
4830,10:45-11:00,-705.6,705.6,46.8%,70,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
3255,11:45-12:00,-705.9,705.9,51.3%,67,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
3408,11:45-12:00,-706.0,706.0,42.9%,67,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
3597,11:45-12:00,-706.0,706.0,45.4%,65,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
3882,11:45-12:00,-706.4,706.4,37.3%,67,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
3720,11:45-12:00,-706.9,706.9,46.6%,67,25(15%)/30(20%)/40(20%),MDD/勝率為估算值
3578,11:45-12:00,-707.1,707.1,48.9%,99,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
3885,11:45-12:00,-707.4,707.4,37.3%,67,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3087,11:45-12:00,-707.6,707.6,41.9%,67,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
3846,11:45-12:00,-707.8,707.8,41.9%,67,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
3279,11:45-12:00,-707.9,707.9,45.7%,67,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
3354,11:45-12:00,-708.5,708.5,44.7%,67,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
3788,11:45-12:00,-708.5,708.5,41.1%,99,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
3819,11:45-12:00,-708.5,708.5,42.9%,67,25(20%)/30(15%)/40(20%),MDD/勝率為估算值
3849,11:45-12:00,-708.8,708.8,41.9%,67,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3807,11:45-12:00,-709.0,709.0,46.1%,60,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
3716,11:45-12:00,-709.8,709.8,43.1%,97,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
3861,11:45-12:00,-709.8,709.8,38.1%,67,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
3696,11:45-12:00,-710.1,710.1,53.1%,67,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
3383,11:45-12:00,-711.0,711.0,43.3%,99,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
1793,11:15-11:30,-711.2,711.2,43.3%,89,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
3420,11:45-12:00,-711.5,711.5,42.9%,67,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3353,11:45-12:00,-711.6,711.6,43.3%,99,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
2943,11:45-12:00,-712.0,712.0,47.5%,67,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
1796,11:15-11:30,-712.2,712.2,42.0%,89,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
4823,10:45-11:00,-712.3,712.3,44.7%,101,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
3555,11:45-12:00,-712.9,712.9,41.0%,67,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3263,11:45-12:00,-714.3,714.3,47.8%,99,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
3749,11:45-12:00,-714.5,714.5,42.2%,99,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
4383,10:45-11:00,-714.5,714.5,45.0%,70,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
3185,11:45-12:00,-714.6,714.6,40.0%,99,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
2939,11:45-12:00,-714.7,714.7,44.4%,99,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
3848,11:45-12:00,-715.0,715.0,42.2%,99,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3236,11:45-12:00,-715.2,715.2,40.0%,99,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
3747,11:45-12:00,-715.5,715.5,42.9%,67,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1820,11:15-11:30,-716.0,716.0,42.0%,89,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
3456,11:45-12:00,-716.0,716.0,41.0%,67,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3030,11:45-12:00,-716.4,716.4,44.7%,67,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
3750,11:45-12:00,-716.5,716.5,39.0%,67,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
1823,11:15-11:30,-717.0,717.0,40.8%,89,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
4470,10:45-11:00,-717.8,717.8,46.4%,70,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
4290,10:45-11:00,-718.1,718.1,47.1%,70,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
4346,10:45-11:00,-718.4,718.4,47.9%,101,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
2966,11:45-12:00,-718.5,718.5,42.2%,99,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
2964,11:45-12:00,-718.6,718.6,45.7%,67,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
3375,11:45-12:00,-719.5,719.5,51.3%,67,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
4347,10:45-11:00,-719.6,719.6,47.9%,70,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
3207,11:45-12:00,-721.2,721.2,41.9%,67,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
3474,11:45-12:00,-721.4,721.4,44.7%,67,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
4416,10:45-11:00,-721.6,721.6,46.4%,70,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
4320,10:45-11:00,-721.7,721.7,45.7%,70,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
3441,11:45-12:00,-722.2,722.2,41.0%,67,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
4802,10:45-11:00,-722.4,722.4,45.7%,101,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
3150,11:45-12:00,-723.2,723.2,44.7%,67,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
3444,11:45-12:00,-723.2,723.2,41.0%,67,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
4343,10:45-11:00,-723.4,723.4,49.0%,101,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
3704,11:45-12:00,-723.5,723.5,42.2%,99,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
3524,11:45-12:00,-723.8,723.8,41.1%,99,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
3473,11:45-12:00,-725.9,725.9,41.1%,99,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
3374,11:45-12:00,-726.0,726.0,47.8%,99,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
3171,11:45-12:00,-727.0,727.0,43.8%,67,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
3677,11:45-12:00,-727.0,727.0,41.1%,99,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
2931,11:45-12:00,-727.6,727.6,47.5%,67,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
3425,11:45-12:00,-729.0,729.0,42.2%,99,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
3605,11:45-12:00,-729.1,729.1,44.4%,99,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
3795,11:45-12:00,-730.0,730.0,41.0%,67,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
4452,10:45-11:00,-732.0,732.0,47.6%,67,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
4503,10:45-11:00,-732.6,732.6,47.1%,70,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
3051,11:45-12:00,-732.9,732.9,47.5%,67,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
2976,11:45-12:00,-733.4,733.4,41.9%,67,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
1721,11:15-11:30,-733.7,733.7,42.0%,89,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3264,11:45-12:00,-733.7,733.7,51.3%,67,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
533,11:00-11:15,-734.3,734.3,49.4%,89,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
1724,11:15-11:30,-734.7,734.7,40.8%,89,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
3072,11:45-12:00,-735.0,735.0,44.7%,67,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
3123,11:45-12:00,-735.0,735.0,40.1%,67,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
3884,11:45-12:00,-735.0,735.0,42.2%,99,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
2988,11:45-12:00,-735.5,735.5,41.9%,67,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
3698,11:45-12:00,-736.0,736.0,48.9%,99,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
3195,11:45-12:00,-736.2,736.2,41.9%,67,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
3209,11:45-12:00,-736.2,736.2,40.0%,99,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
1694,11:15-11:30,-736.5,736.5,43.3%,89,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
3146,11:45-12:00,-736.5,736.5,41.1%,99,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
3618,11:45-12:00,-736.7,736.7,47.5%,67,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
4391,10:45-11:00,-737.2,737.2,44.7%,101,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3138,11:45-12:00,-737.3,737.3,44.7%,67,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
1697,11:15-11:30,-737.5,737.5,42.0%,89,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
4515,10:45-11:00,-737.5,737.5,45.7%,70,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
3363,11:45-12:00,-737.9,737.9,47.6%,62,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
3513,11:45-12:00,-738.0,738.0,42.9%,67,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
3462,11:45-12:00,-738.1,738.1,44.7%,67,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
3290,11:45-12:00,-738.3,738.3,43.3%,99,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
4502,10:45-11:00,-738.4,738.4,46.8%,101,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
4388,10:45-11:00,-738.8,738.8,45.7%,101,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
3516,11:45-12:00,-739.0,739.0,42.9%,67,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
479,11:00-11:15,-739.5,739.5,53.1%,89,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
3276,11:45-12:00,-740.2,740.2,44.6%,66,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
3816,11:45-12:00,-740.9,740.9,42.9%,67,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
677,11:00-11:15,-741.1,741.1,51.2%,88,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
731,11:00-11:15,-741.1,741.1,48.2%,89,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
3503,11:45-12:00,-743.0,743.0,42.2%,99,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
3288,11:45-12:00,-743.1,743.1,45.7%,67,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
3717,11:45-12:00,-743.2,743.2,45.4%,65,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
2952,11:45-12:00,-743.3,743.3,44.2%,67,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
3828,11:45-12:00,-743.8,743.8,44.0%,66,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
443,11:00-11:15,-743.9,743.9,53.8%,88,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
4490,10:45-11:00,-744.0,744.0,43.6%,101,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
4487,10:45-11:00,-744.2,744.2,44.7%,101,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
3705,11:45-12:00,-744.5,744.5,43.8%,67,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
3528,11:45-12:00,-744.6,744.6,41.9%,67,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
3606,11:45-12:00,-745.2,745.2,47.5%,67,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
3564,11:45-12:00,-746.2,746.2,41.0%,67,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
3560,11:45-12:00,-746.8,746.8,41.1%,99,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
3173,11:45-12:00,-746.9,746.9,40.0%,99,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
3084,11:45-12:00,-748.2,748.2,41.9%,67,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
3039,11:45-12:00,-748.5,748.5,45.9%,65,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
3074,11:45-12:00,-748.9,748.9,41.1%,99,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
497,11:00-11:15,-749.1,749.1,50.7%,89,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
3483,11:45-12:00,-749.2,749.2,47.6%,62,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
3855,11:45-12:00,-749.4,749.4,41.9%,67,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
3096,11:45-12:00,-750.3,750.3,41.9%,67,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
3858,11:45-12:00,-750.4,750.4,38.1%,67,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
3047,11:45-12:00,-751.1,751.1,44.4%,99,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
3414,11:45-12:00,-751.1,751.1,42.9%,67,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
4820,10:45-11:00,-751.2,751.2,45.7%,101,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
4473,10:45-11:00,-751.6,751.6,45.0%,70,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
4481,10:45-11:00,-751.6,751.6,44.7%,101,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
1901,11:15-11:30,-752.0,752.0,43.3%,89,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
3024,11:45-12:00,-752.0,752.0,40.1%,67,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
3417,11:45-12:00,-752.1,752.1,42.9%,67,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
3549,11:45-12:00,-752.5,752.5,41.0%,67,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
3587,11:45-12:00,-752.9,752.9,48.9%,99,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
4293,10:45-11:00,-752.9,752.9,45.7%,70,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
1904,11:15-11:30,-753.0,753.0,42.0%,89,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3725,11:45-12:00,-753.0,753.0,43.3%,99,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
3552,11:45-12:00,-753.5,753.5,41.0%,67,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
3159,11:45-12:00,-753.8,753.8,45.9%,65,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
1928,11:15-11:30,-754.0,754.0,42.0%,89,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
4424,10:45-11:00,-754.8,754.8,45.7%,101,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
1931,11:15-11:30,-755.0,755.0,40.8%,89,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
3804,11:45-12:00,-755.2,755.2,46.1%,60,25(20%)/25(20%)/45(20%),MDD/勝率為估算值
3450,11:45-12:00,-755.5,755.5,41.0%,67,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
3797,11:45-12:00,-755.9,755.9,41.1%,99,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3429,11:45-12:00,-756.1,756.1,41.9%,67,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
3453,11:45-12:00,-756.5,756.5,41.0%,67,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
3060,11:45-12:00,-758.1,758.1,43.8%,67,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
2940,11:45-12:00,-758.2,758.2,47.5%,67,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
569,11:00-11:15,-759.8,759.8,50.7%,89,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
3461,11:45-12:00,-759.9,759.9,42.2%,99,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
3231,11:45-12:00,-760.8,760.8,40.1%,67,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
3378,11:45-12:00,-760.9,760.9,44.7%,67,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
3362,11:45-12:00,-761.6,761.6,45.6%,94,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
3491,11:45-12:00,-762.7,762.7,42.2%,99,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
4478,10:45-11:00,-762.8,762.8,45.7%,101,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
4479,10:45-11:00,-763.4,763.4,46.4%,70,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
3132,11:45-12:00,-764.0,764.0,40.1%,67,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
3180,11:45-12:00,-765.2,765.2,44.2%,67,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
3372,11:45-12:00,-765.8,765.8,51.3%,67,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
4455,10:45-11:00,-766.4,766.4,46.5%,67,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
3824,11:45-12:00,-767.2,767.2,41.1%,99,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
3471,11:45-12:00,-767.5,767.5,44.7%,67,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
4389,10:45-11:00,-768.0,768.0,46.4%,70,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
623,11:00-11:15,-768.8,768.8,48.2%,89,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
3857,11:45-12:00,-768.8,768.8,42.2%,99,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
4427,10:45-11:00,-769.0,769.0,44.7%,101,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3147,11:45-12:00,-769.5,769.5,44.7%,67,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
1829,11:15-11:30,-771.6,771.6,42.0%,89,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
3614,11:45-12:00,-772.3,772.3,44.4%,99,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
1832,11:15-11:30,-772.6,772.6,40.8%,89,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
344,11:00-11:15,-773.0,773.0,54.4%,89,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
3392,11:45-12:00,-774.0,774.0,43.8%,98,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
3482,11:45-12:00,-774.2,774.2,43.3%,94,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
3686,11:45-12:00,-774.3,774.3,44.2%,92,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
4425,10:45-11:00,-775.0,775.0,46.4%,70,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
3726,11:45-12:00,-775.2,775.2,46.6%,67,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
3120,11:45-12:00,-775.5,775.5,40.1%,67,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
2985,11:45-12:00,-776.1,776.1,41.9%,67,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
2997,11:45-12:00,-776.6,776.6,41.9%,67,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
3192,11:45-12:00,-776.8,776.8,41.9%,67,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
3615,11:45-12:00,-777.3,777.3,47.5%,67,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
1802,11:15-11:30,-777.4,777.4,43.3%,89,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
4419,10:45-11:00,-778.1,778.1,45.0%,70,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
1805,11:15-11:30,-778.4,778.4,42.0%,89,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
