實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
4184,10:45-11:00,0.0,532.9,36.5%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
4187,10:45-11:00,0.0,383.5,39.2%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
4190,10:45-11:00,0.0,450.7,37.4%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
4193,10:45-11:00,0.0,439.4,36.5%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
4196,10:45-11:00,0.0,415.7,39.2%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
4199,10:45-11:00,0.0,507.8,37.4%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
4202,10:45-11:00,0.0,495.1,36.5%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
4205,10:45-11:00,0.0,446.5,39.2%,0,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
4208,10:45-11:00,0.0,539.0,37.4%,0,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
4211,10:45-11:00,0.0,524.9,36.5%,0,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
4214,10:45-11:00,0.0,398.8,40.9%,0,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
4217,10:45-11:00,0.0,473.9,39.1%,0,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
4220,10:45-11:00,0.0,455.0,38.2%,0,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
4223,10:45-11:00,0.0,423.2,41.9%,0,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
4226,10:45-11:00,0.0,497.2,40.1%,0,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
4229,10:45-11:00,0.0,477.3,39.2%,0,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
4232,10:45-11:00,0.0,473.2,41.9%,0,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
4235,10:45-11:00,0.0,547.4,40.1%,0,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
4238,10:45-11:00,0.0,527.7,39.2%,0,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
4241,10:45-11:00,0.0,400.3,41.0%,0,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
4244,10:45-11:00,0.0,471.0,39.2%,0,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
4247,10:45-11:00,0.0,452.2,38.3%,0,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
4250,10:45-11:00,0.0,430.6,41.0%,0,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
4253,10:45-11:00,0.0,503.3,39.2%,0,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
4256,10:45-11:00,0.0,483.4,38.3%,0,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
4259,10:45-11:00,0.0,458.4,41.0%,0,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
4262,10:45-11:00,0.0,555.8,39.2%,0,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
4265,10:45-11:00,0.0,534.9,38.3%,0,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
4268,10:45-11:00,0.0,461.2,40.1%,0,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
4271,10:45-11:00,0.0,544.0,38.3%,0,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
4274,10:45-11:00,0.0,527.5,37.4%,0,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
4277,10:45-11:00,0.0,496.9,40.1%,0,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
4280,10:45-11:00,0.0,578.9,38.3%,0,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
4283,10:45-11:00,0.0,561.4,37.4%,0,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
4286,10:45-11:00,0.0,532.2,40.1%,0,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
4289,10:45-11:00,0.0,635.3,38.3%,0,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
4292,10:45-11:00,0.0,616.8,37.4%,0,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
4295,10:45-11:00,0.0,442.6,40.1%,0,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
4298,10:45-11:00,0.0,502.6,39.2%,0,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
4301,10:45-11:00,0.0,492.6,38.3%,0,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
4304,10:45-11:00,0.0,477.5,40.1%,0,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
4307,10:45-11:00,0.0,560.7,38.3%,0,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
4310,10:45-11:00,0.0,549.4,37.4%,0,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
4313,10:45-11:00,0.0,508.4,40.1%,0,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
4316,10:45-11:00,0.0,614.4,38.3%,0,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
4319,10:45-11:00,0.0,601.6,37.4%,0,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
4322,10:45-11:00,0.0,419.4,40.1%,0,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
4325,10:45-11:00,0.0,495.4,38.3%,0,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
4328,10:45-11:00,0.0,475.9,37.4%,0,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
4331,10:45-11:00,0.0,443.8,40.9%,0,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
4334,10:45-11:00,0.0,518.7,39.1%,0,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
4337,10:45-11:00,0.0,498.2,38.2%,0,20(15%)/25(15%)/50(20%),MDD/勝率為估算值
4340,10:45-11:00,0.0,493.5,41.9%,0,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
4343,10:45-11:00,0.0,568.6,40.1%,0,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
4346,10:45-11:00,0.0,548.2,39.2%,0,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
4349,10:45-11:00,0.0,419.0,41.0%,0,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
4352,10:45-11:00,0.0,490.8,39.2%,0,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
4355,10:45-11:00,0.0,471.3,38.3%,0,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
4358,10:45-11:00,0.0,449.2,41.0%,0,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
4361,10:45-11:00,0.0,546.5,39.2%,0,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
4364,10:45-11:00,0.0,526.0,38.3%,0,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
4367,10:45-11:00,0.0,477.6,40.1%,0,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
4370,10:45-11:00,0.0,574.5,38.3%,0,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
4373,10:45-11:00,0.0,552.9,37.4%,0,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
4376,10:45-11:00,0.0,522.4,39.2%,0,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
4379,10:45-11:00,0.0,604.9,37.4%,0,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
4382,10:45-11:00,0.0,587.8,36.5%,0,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
4385,10:45-11:00,0.0,557.2,39.2%,0,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
4388,10:45-11:00,0.0,662.0,37.4%,0,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
4391,10:45-11:00,0.0,643.9,36.5%,0,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
4394,10:45-11:00,0.0,591.3,39.2%,0,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
4397,10:45-11:00,0.0,692.6,37.4%,0,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
4400,10:45-11:00,0.0,673.4,36.5%,0,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
4403,10:45-11:00,0.0,502.9,39.2%,0,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
4406,10:45-11:00,0.0,564.6,38.3%,0,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
4409,10:45-11:00,0.0,554.0,37.4%,0,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
4412,10:45-11:00,0.0,536.5,39.2%,0,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
4415,10:45-11:00,0.0,644.4,37.4%,0,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
4418,10:45-11:00,0.0,632.4,36.5%,0,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
4421,10:45-11:00,0.0,572.9,39.2%,0,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
4424,10:45-11:00,0.0,677.0,37.4%,0,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
4427,10:45-11:00,0.0,663.6,36.5%,0,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
4430,10:45-11:00,0.0,441.2,40.1%,0,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
4433,10:45-11:00,0.0,517.5,38.3%,0,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
4436,10:45-11:00,0.0,497.3,37.4%,0,20(20%)/25(10%)/50(20%),MDD/勝率為估算值
4439,10:45-11:00,0.0,465.9,40.1%,0,20(20%)/25(15%)/40(20%),MDD/勝率為估算值
4442,10:45-11:00,0.0,541.1,38.3%,0,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
4445,10:45-11:00,0.0,519.9,37.4%,0,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
4448,10:45-11:00,0.0,518.6,40.4%,0,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
4451,10:45-11:00,0.0,593.9,38.6%,0,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
4454,10:45-11:00,0.0,572.9,37.7%,0,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
4457,10:45-11:00,0.0,461.9,40.1%,0,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
4460,10:45-11:00,0.0,534.7,38.3%,0,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
4463,10:45-11:00,0.0,514.6,37.4%,0,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
4466,10:45-11:00,0.0,491.7,39.2%,0,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
4469,10:45-11:00,0.0,588.7,37.4%,0,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
4472,10:45-11:00,0.0,567.5,36.5%,0,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
4475,10:45-11:00,0.0,520.8,39.2%,0,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
4478,10:45-11:00,0.0,615.8,37.4%,0,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
4481,10:45-11:00,0.0,593.6,36.5%,0,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
4484,10:45-11:00,0.0,564.7,38.3%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
4487,10:45-11:00,0.0,646.6,36.5%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
4490,10:45-11:00,0.0,628.8,35.6%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
4493,10:45-11:00,0.0,598.9,38.3%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
4496,10:45-11:00,0.0,702.0,36.5%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
4499,10:45-11:00,0.0,683.1,35.6%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
4502,10:45-11:00,0.0,632.5,38.3%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
4505,10:45-11:00,0.0,732.0,36.5%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
4508,10:45-11:00,0.0,712.1,35.6%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
4511,10:45-11:00,0.0,545.9,38.3%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
4514,10:45-11:00,0.0,628.5,36.5%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
4517,10:45-11:00,0.0,617.2,35.6%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
4520,10:45-11:00,0.0,580.3,38.3%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
4523,10:45-11:00,0.0,686.4,36.5%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
4526,10:45-11:00,0.0,673.7,35.6%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
4529,10:45-11:00,0.0,616.0,38.3%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
4532,10:45-11:00,0.0,718.3,36.5%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
4535,10:45-11:00,0.0,704.2,35.6%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
4538,10:45-11:00,0.0,377.9,42.2%,0,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
4541,10:45-11:00,0.0,410.0,41.2%,0,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
4544,10:45-11:00,0.0,388.9,40.6%,0,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
4547,10:45-11:00,0.0,399.8,44.6%,0,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
4550,10:45-11:00,0.0,430.3,44.6%,0,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
4553,10:45-11:00,0.0,408.1,44.6%,0,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
4556,10:45-11:00,0.0,447.0,44.6%,0,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
4559,10:45-11:00,0.0,477.1,44.6%,0,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
4562,10:45-11:00,0.0,453.9,44.6%,0,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
4565,10:45-11:00,0.0,405.3,41.0%,0,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
4568,10:45-11:00,0.0,448.0,40.1%,0,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
4571,10:45-11:00,0.0,419.3,39.6%,0,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
4574,10:45-11:00,0.0,437.4,41.0%,0,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
4577,10:45-11:00,0.0,483.0,40.1%,0,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
4580,10:45-11:00,0.0,451.3,40.1%,0,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
4583,10:45-11:00,0.0,477.3,41.0%,0,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
4586,10:45-11:00,0.0,545.7,39.2%,0,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
4589,10:45-11:00,0.0,512.9,39.2%,0,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
4592,10:45-11:00,0.0,482.6,40.1%,0,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
4595,10:45-11:00,0.0,536.2,39.2%,0,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
4598,10:45-11:00,0.0,507.9,38.7%,0,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
4601,10:45-11:00,0.0,515.0,40.1%,0,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
4604,10:45-11:00,0.0,572.2,39.2%,0,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
4607,10:45-11:00,0.0,542.8,39.2%,0,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
4610,10:45-11:00,0.0,546.4,40.1%,0,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
4613,10:45-11:00,0.0,607.5,39.2%,0,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
4616,10:45-11:00,0.0,577.1,39.2%,0,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
4619,10:45-11:00,0.0,464.0,40.1%,0,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
4622,10:45-11:00,0.0,512.2,39.2%,0,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
4625,10:45-11:00,0.0,471.3,39.2%,0,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
4628,10:45-11:00,0.0,498.8,40.1%,0,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
4631,10:45-11:00,0.0,551.0,39.2%,0,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
4634,10:45-11:00,0.0,510.1,39.2%,0,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
4637,10:45-11:00,0.0,527.4,40.1%,0,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
4640,10:45-11:00,0.0,583.7,39.2%,0,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
4643,10:45-11:00,0.0,542.8,39.2%,0,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
4646,10:45-11:00,0.0,406.4,40.1%,0,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
4649,10:45-11:00,0.0,439.8,38.3%,0,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
4652,10:45-11:00,0.0,417.4,37.4%,0,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
4655,10:45-11:00,0.0,428.3,42.2%,0,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
4658,10:45-11:00,0.0,460.6,41.2%,0,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
4661,10:45-11:00,0.0,436.6,40.6%,0,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
4664,10:45-11:00,0.0,475.5,44.6%,0,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
4667,10:45-11:00,0.0,508.0,44.6%,0,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
4670,10:45-11:00,0.0,482.4,44.6%,0,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
4673,10:45-11:00,0.0,431.4,41.0%,0,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
4676,10:45-11:00,0.0,475.5,40.1%,0,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
4679,10:45-11:00,0.0,445.4,39.2%,0,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
4682,10:45-11:00,0.0,474.1,41.0%,0,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
4685,10:45-11:00,0.0,540.6,39.2%,0,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
4688,10:45-11:00,0.0,508.8,38.7%,0,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
4691,10:45-11:00,0.0,501.9,40.1%,0,25(15%)/30(20%)/40(20%),MDD/勝率為估算值
4694,10:45-11:00,0.0,571.0,38.3%,0,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
4697,10:45-11:00,0.0,538.2,38.3%,0,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
4700,10:45-11:00,0.0,504.5,40.1%,0,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
4703,10:45-11:00,0.0,559.7,39.2%,0,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
4706,10:45-11:00,0.0,531.3,38.3%,0,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
4709,10:45-11:00,0.0,536.9,40.1%,0,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
4712,10:45-11:00,0.0,595.6,39.2%,0,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
4715,10:45-11:00,0.0,566.2,38.7%,0,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
4718,10:45-11:00,0.0,568.3,40.1%,0,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
4721,10:45-11:00,0.0,650.2,38.3%,0,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
4724,10:45-11:00,0.0,619.8,38.3%,0,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
4727,10:45-11:00,0.0,485.9,40.1%,0,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
4730,10:45-11:00,0.0,535.7,39.2%,0,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
4733,10:45-11:00,0.0,494.7,39.2%,0,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
4736,10:45-11:00,0.0,520.8,40.1%,0,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
4739,10:45-11:00,0.0,574.4,39.2%,0,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
4742,10:45-11:00,0.0,533.5,39.2%,0,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
4745,10:45-11:00,0.0,549.3,40.1%,0,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
4748,10:45-11:00,0.0,607.1,39.2%,0,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
4751,10:45-11:00,0.0,566.2,39.2%,0,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
4754,10:45-11:00,0.0,435.2,40.1%,0,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
4757,10:45-11:00,0.0,471.6,38.3%,0,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
4760,10:45-11:00,0.0,446.2,37.4%,0,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
4763,10:45-11:00,0.0,457.1,40.1%,0,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
4766,10:45-11:00,0.0,492.4,38.3%,0,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
4769,10:45-11:00,0.0,465.5,37.4%,0,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
4772,10:45-11:00,0.0,504.4,41.7%,0,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
4775,10:45-11:00,0.0,539.8,40.6%,0,25(20%)/25(20%)/45(20%),MDD/勝率為估算值
4778,10:45-11:00,0.0,511.2,40.1%,0,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
4781,10:45-11:00,0.0,491.3,40.1%,0,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
4784,10:45-11:00,0.0,557.3,38.3%,0,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
4787,10:45-11:00,0.0,526.6,37.4%,0,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
4790,10:45-11:00,0.0,521.1,39.2%,0,25(20%)/30(15%)/40(20%),MDD/勝率為估算值
4793,10:45-11:00,0.0,589.1,37.4%,0,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
4796,10:45-11:00,0.0,557.3,36.5%,0,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
4799,10:45-11:00,0.0,548.4,39.2%,0,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
4802,10:45-11:00,0.0,619.0,37.4%,0,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
4805,10:45-11:00,0.0,586.2,36.9%,0,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
4808,10:45-11:00,0.0,550.9,39.2%,0,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
4811,10:45-11:00,0.0,608.5,38.3%,0,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
4814,10:45-11:00,0.0,580.2,37.4%,0,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
4817,10:45-11:00,0.0,582.8,39.2%,0,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
4820,10:45-11:00,0.0,663.4,37.4%,0,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
4823,10:45-11:00,0.0,634.0,36.5%,0,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
4826,10:45-11:00,0.0,613.6,39.2%,0,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
4829,10:45-11:00,0.0,697.1,37.4%,0,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
4832,10:45-11:00,0.0,666.7,36.9%,0,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
4835,10:45-11:00,0.0,534.5,39.2%,0,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
4838,10:45-11:00,0.0,586.6,38.3%,0,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
4841,10:45-11:00,0.0,545.7,38.3%,0,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
4844,10:45-11:00,0.0,568.7,39.2%,0,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
4847,10:45-11:00,0.0,624.7,38.3%,0,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
4850,10:45-11:00,0.0,583.8,38.3%,0,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
4853,10:45-11:00,0.0,596.5,39.2%,0,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
4856,10:45-11:00,0.0,656.8,38.3%,0,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
4859,10:45-11:00,0.0,615.8,38.3%,0,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
1540,11:15-11:30,-0.7,0.7,57.8%,99,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
1239,11:15-11:30,-2.0,2.0,42.3%,64,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
1369,11:15-11:30,-2.0,2.0,58.9%,99,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
1552,11:15-11:30,-2.0,2.0,57.8%,99,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
1848,11:15-11:30,-2.3,2.3,41.5%,64,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
3246,11:45-12:00,-2.7,2.7,38.9%,49,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
1080,11:15-11:30,-3.3,3.3,39.2%,64,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
126,11:00-11:15,-3.5,3.5,41.1%,59,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
873,11:00-11:15,-3.5,3.5,39.2%,59,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
618,11:00-11:15,-3.6,3.6,40.3%,58,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
879,11:00-11:15,-4.0,4.0,38.5%,59,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
1293,11:15-11:30,-4.4,4.4,40.0%,64,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
1606,11:15-11:30,-4.6,4.6,53.3%,99,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
532,11:00-11:15,-4.7,4.7,53.3%,97,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
1911,11:15-11:30,-5.0,5.0,43.1%,64,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
1423,11:15-11:30,-5.4,5.4,58.9%,99,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
45,11:00-11:15,-6.2,6.2,40.0%,59,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
1567,11:15-11:30,-7.2,7.2,57.8%,99,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
1134,11:15-11:30,-7.3,7.3,42.3%,64,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
1330,11:15-11:30,-7.5,7.5,55.6%,99,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
186,11:00-11:15,-7.8,7.8,40.8%,59,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
1890,11:15-11:30,-7.8,7.8,43.4%,62,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
1266,11:15-11:30,-8.0,8.0,41.5%,64,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
1065,11:15-11:30,-8.2,8.2,40.8%,64,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
169,11:00-11:15,-8.7,8.7,52.2%,97,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
1357,11:15-11:30,-8.8,8.8,55.6%,99,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
1227,11:15-11:30,-9.2,9.2,43.8%,64,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
