實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
1860,09:30-09:32,1438.0,5586.2,46.4%,49,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
823,08:46-08:47,1437.7,819.0,63.7%,114,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
1990,09:30-09:32,1437.1,1096.0,48.2%,114,25(10%)/45(10%)/60(20%),MDD/勝率為估算值
1518,09:30-09:32,1436.5,1023.8,53.7%,47,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
1969,09:30-09:32,1434.5,816.0,54.0%,114,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
1932,09:30-09:32,1434.4,1576.0,53.3%,49,25(10%)/35(20%)/55(20%),MDD/勝率為估算值
1365,09:30-09:32,1433.1,1367.5,48.1%,49,15(15%)/45(15%)/45(20%),MDD/勝率為估算值
1506,09:30-09:32,1432.4,3110.4,45.5%,49,15(20%)/45(20%)/50(20%),MDD/勝率為估算值
2247,09:30-09:32,1430.2,6138.1,48.1%,49,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
2091,09:30-09:32,1429.5,2455.9,49.4%,49,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
2119,09:30-09:32,1429.3,975.0,52.1%,114,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
2142,09:30-09:32,1429.1,4918.2,47.3%,49,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
10,08:46-08:47,1428.3,698.0,62.3%,113,15(10%)/35(10%)/55(20%),MDD/勝率為估算值
1963,09:30-09:32,1427.8,930.0,51.1%,114,25(10%)/40(15%)/60(20%),MDD/勝率為估算值
433,08:46-08:47,1427.6,840.0,61.3%,113,20(10%)/40(10%)/55(20%),MDD/勝率為估算值
1947,09:30-09:32,1426.7,2341.4,50.2%,49,25(10%)/40(10%)/55(20%),MDD/勝率為估算值
913,08:46-08:47,1426.1,761.0,68.5%,114,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1143,09:30-09:32,1426.0,748.8,51.5%,49,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2001,09:30-09:32,1426.0,4592.6,47.3%,49,25(10%)/45(15%)/55(20%),MDD/勝率為估算值
1311,09:30-09:32,1425.5,1038.3,50.7%,49,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
1662,09:30-09:32,1425.5,1303.7,52.3%,47,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
1455,09:30-09:32,1425.1,1707.4,47.3%,49,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
2193,09:30-09:32,1424.9,3471.5,50.7%,49,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1359,09:30-09:32,1424.5,1400.3,46.4%,49,15(15%)/45(10%)/55(20%),MDD/勝率為估算值
1614,09:30-09:32,1424.3,2589.2,46.4%,49,20(10%)/45(10%)/60(20%),MDD/勝率為估算值
2314,10:00-10:02,1422.1,827.0,56.5%,109,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
937,08:46-08:47,1420.6,830.0,60.8%,114,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
1260,09:30-09:32,1419.5,1551.3,46.4%,49,15(10%)/45(20%)/60(20%),MDD/勝率為估算值
1927,09:30-09:32,1419.3,879.0,56.0%,114,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
1542,09:30-09:32,1418.9,920.9,54.1%,49,20(10%)/35(15%)/60(20%),MDD/勝率為估算值
1209,09:30-09:32,1417.6,958.4,49.8%,49,15(10%)/40(15%)/60(20%),MDD/勝率為估算值
1642,09:30-09:32,1417.2,622.0,54.0%,114,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
2194,09:30-09:32,1417.1,961.0,51.1%,114,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
931,08:46-08:47,1416.2,683.0,63.7%,114,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
2100,09:30-09:32,1414.4,4452.5,49.8%,49,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
1779,09:30-09:32,1413.8,1108.7,49.0%,49,20(20%)/35(10%)/60(20%),MDD/勝率為估算值
2241,09:30-09:32,1413.2,5592.0,46.4%,49,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
556,08:46-08:47,1412.8,712.0,62.7%,114,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
1261,09:30-09:32,1411.4,476.0,56.0%,114,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
1687,09:30-09:32,1411.0,686.0,53.1%,114,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
1491,09:30-09:32,1410.7,1752.3,47.3%,49,15(20%)/45(15%)/45(20%),MDD/勝率為估算值
2110,09:30-09:32,1410.2,1125.0,50.2%,114,25(15%)/45(10%)/50(20%),MDD/勝率為估算值
2160,09:30-09:32,1409.7,2143.9,53.3%,49,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
1620,09:30-09:32,1407.9,5059.6,47.3%,49,20(10%)/45(15%)/50(20%),MDD/勝率為估算值
2206,09:30-09:32,1406.0,810.0,53.1%,114,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
2038,09:30-09:32,1404.8,872.0,54.0%,110,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
427,08:46-08:47,1404.6,723.0,63.7%,114,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
1485,09:30-09:32,1404.1,1763.0,45.5%,49,15(20%)/45(10%)/55(20%),MDD/勝率為估算值
1269,09:30-09:32,1403.5,753.1,50.7%,49,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2133,09:30-09:32,1403.2,5586.5,49.0%,49,25(15%)/45(20%)/45(20%),MDD/勝率為估算值
1437,09:30-09:32,1403.0,1291.2,49.8%,49,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
1566,09:30-09:32,1402.6,2308.9,50.2%,49,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
1714,09:30-09:32,1401.2,552.0,56.0%,114,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
1980,09:30-09:32,1400.6,2955.8,49.8%,49,25(10%)/40(20%)/60(20%),MDD/勝率為估算值
2049,09:30-09:32,1400.0,1933.6,55.9%,49,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1740,09:30-09:32,1399.5,2692.8,46.4%,49,20(15%)/45(10%)/60(20%),MDD/勝率為估算值
70,08:46-08:47,1399.4,724.0,61.8%,114,15(10%)/40(15%)/55(20%),MDD/勝率為估算值
1386,09:30-09:32,1399.2,1569.0,46.4%,49,15(15%)/45(20%)/60(20%),MDD/勝率為估算值
1644,09:30-09:32,1399.2,1085.2,52.4%,49,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
2082,09:30-09:32,1398.2,3187.4,51.6%,49,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
178,08:46-08:47,1397.5,582.0,61.8%,114,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
1335,09:30-09:32,1397.2,980.2,48.5%,49,15(15%)/40(15%)/60(20%),MDD/勝率為估算值
1447,09:30-09:32,1397.2,479.0,56.0%,114,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
1605,09:30-09:32,1396.5,2785.9,48.1%,49,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
2178,09:30-09:32,1395.4,2252.2,53.7%,47,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
763,08:46-08:47,1395.0,731.0,63.8%,112,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
2044,09:30-09:32,1395.0,835.0,51.5%,109,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
1551,09:30-09:32,1393.9,1513.8,54.1%,49,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
1024,08:46-08:47,1393.5,749.0,68.5%,114,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
2200,09:30-09:32,1393.5,924.0,49.2%,114,25(20%)/40(10%)/60(20%),MDD/勝率為估算值
766,08:46-08:47,1393.4,762.0,63.0%,110,25(10%)/35(10%)/55(20%),MDD/勝率為估算值
1218,09:30-09:32,1393.3,1542.9,49.8%,49,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
4,08:46-08:47,1393.1,586.0,64.6%,114,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
1795,09:30-09:32,1391.4,555.0,57.9%,112,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2064,09:30-09:32,1389.7,2966.7,51.6%,49,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
1210,09:30-09:32,1389.2,487.0,56.0%,114,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
1788,09:30-09:32,1388.3,1805.3,49.8%,49,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2169,09:30-09:32,1387.0,1920.3,49.0%,49,25(20%)/35(15%)/55(20%),MDD/勝率為估算值
1531,09:30-09:32,1386.0,644.0,56.9%,114,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
535,08:46-08:47,1385.8,800.0,68.5%,114,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
1668,09:30-09:32,1383.8,973.4,50.6%,47,20(15%)/35(15%)/60(20%),MDD/勝率為估算值
2217,09:30-09:32,1383.7,3536.5,47.3%,49,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
2268,09:30-09:32,1383.2,10173.5,45.5%,49,25(20%)/45(20%)/60(20%),MDD/勝率為估算值
1251,09:30-09:32,1382.1,1595.9,48.1%,49,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
1515,09:30-09:32,1381.9,1107.7,54.1%,47,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
1395,09:30-09:32,1381.1,927.6,49.8%,49,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
1746,09:30-09:32,1381.0,5495.0,47.3%,49,20(15%)/45(15%)/50(20%),MDD/勝率為估算值
2073,09:30-09:32,1380.8,2507.4,49.8%,49,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
2127,09:30-09:32,1380.1,5151.8,47.3%,49,25(15%)/45(15%)/55(20%),MDD/勝率為估算值
2071,09:30-09:32,1379.0,953.0,50.2%,114,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
1512,09:30-09:32,1378.8,2193.9,44.7%,49,15(20%)/45(20%)/60(20%),MDD/勝率為估算值
1149,09:30-09:32,1378.4,640.8,50.6%,49,15(10%)/35(10%)/60(20%),MDD/勝率為估算值
2058,09:30-09:32,1378.1,1704.6,53.3%,49,25(15%)/35(20%)/55(20%),MDD/勝率為估算值
1461,09:30-09:32,1376.9,1287.4,46.4%,49,15(20%)/40(15%)/60(20%),MDD/勝率為估算值
1692,09:30-09:32,1375.8,2437.7,49.8%,49,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
157,08:46-08:47,1375.7,618.0,67.5%,114,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
94,08:46-08:47,1375.2,612.0,59.8%,114,15(10%)/45(10%)/50(20%),MDD/勝率為估算值
1200,09:30-09:32,1374.8,1159.2,50.7%,49,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1866,09:30-09:32,1374.8,3717.3,45.5%,49,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
850,08:46-08:47,1374.5,839.0,60.8%,114,25(10%)/45(10%)/50(20%),MDD/勝率為估算值
1603,09:30-09:32,1373.3,841.0,52.1%,114,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
1344,09:30-09:32,1370.8,1588.1,49.0%,49,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
826,08:46-08:47,1370.2,839.0,62.7%,114,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
1731,09:30-09:32,1369.7,2944.4,48.1%,49,20(15%)/45(10%)/45(20%),MDD/勝率為估算值
2005,09:30-09:32,1368.7,990.0,52.1%,114,25(10%)/45(20%)/45(20%),MDD/勝率為估算值
1245,09:30-09:32,1368.2,1639.4,46.4%,49,15(10%)/45(15%)/55(20%),MDD/勝率為估算值
1971,09:30-09:32,1368.0,3614.3,51.6%,49,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
1533,09:30-09:32,1367.6,1176.1,55.0%,49,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
1191,09:30-09:32,1366.5,1004.9,49.4%,49,15(10%)/40(10%)/55(20%),MDD/勝率為估算值
2226,09:30-09:32,1365.6,6728.2,48.5%,49,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
2116,09:30-09:32,1365.0,1088.0,48.2%,114,25(15%)/45(10%)/60(20%),MDD/勝率為估算值
1524,09:30-09:32,1364.1,969.8,52.3%,47,20(10%)/35(10%)/55(20%),MDD/勝率為估算值
1182,09:30-09:32,1363.9,1075.1,50.7%,49,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
559,08:46-08:47,1363.2,844.0,60.8%,114,20(15%)/40(10%)/55(20%),MDD/勝率為估算值
1953,09:30-09:32,1363.0,3329.6,51.6%,49,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
1158,09:30-09:32,1362.5,800.3,52.4%,49,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2152,09:30-09:32,1362.4,865.0,50.2%,114,25(20%)/35(10%)/55(20%),MDD/勝率為估算值
64,08:46-08:47,1362.3,607.0,63.7%,114,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1770,09:30-09:32,1362.0,1397.8,51.6%,49,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
385,08:46-08:47,1361.1,707.0,63.7%,114,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
1377,09:30-09:32,1359.7,1635.0,48.1%,49,15(15%)/45(20%)/45(20%),MDD/勝率為估算值
820,08:46-08:47,1358.3,693.0,64.6%,114,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
1275,09:30-09:32,1358.0,642.5,49.8%,49,15(15%)/35(10%)/60(20%),MDD/勝率為估算值
1677,09:30-09:32,1356.7,1621.6,54.1%,49,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
1962,09:30-09:32,1355.5,2756.3,50.7%,49,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
1150,09:30-09:32,1355.0,487.0,56.0%,114,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
2013,09:30-09:32,1355.0,6398.2,47.3%,49,25(10%)/45(20%)/55(20%),MDD/勝率為估算值
2106,09:30-09:32,1354.7,3227.7,49.0%,49,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
2259,09:30-09:32,1354.4,9899.3,48.1%,49,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
1872,09:30-09:32,1354.2,9444.1,46.4%,49,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
1557,09:30-09:32,1353.7,1107.2,52.4%,49,20(10%)/35(20%)/60(20%),MDD/勝率為估算值
1813,09:30-09:32,1352.7,699.0,53.1%,114,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
1326,09:30-09:32,1352.3,1190.3,50.7%,49,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
1987,09:30-09:32,1351.5,1126.0,49.2%,114,25(10%)/45(10%)/55(20%),MDD/勝率為估算值
2176,09:30-09:32,1349.8,778.0,56.0%,110,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
58,08:46-08:47,1349.6,689.0,58.4%,113,15(10%)/40(10%)/60(20%),MDD/勝率為估算值
2208,09:30-09:32,1349.5,4400.8,49.8%,49,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
2095,09:30-09:32,1349.2,820.0,54.0%,114,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
1818,09:30-09:32,1348.9,3237.6,49.0%,49,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
1768,09:30-09:32,1348.6,636.0,54.0%,114,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
1794,09:30-09:32,1348.6,1328.0,48.1%,49,20(20%)/35(15%)/60(20%),MDD/勝率為估算值
2395,10:00-10:02,1348.5,775.0,57.5%,109,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
1470,09:30-09:32,1348.4,2003.3,47.6%,49,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
2245,09:30-09:32,1348.3,975.0,52.1%,114,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
181,08:46-08:47,1348.0,718.0,59.8%,114,15(15%)/40(10%)/55(20%),MDD/勝率為估算值
1371,09:30-09:32,1347.8,1659.0,46.4%,49,15(15%)/45(15%)/55(20%),MDD/勝率為估算值
2284,10:00-10:02,1347.0,780.0,58.5%,109,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
1336,09:30-09:32,1346.9,483.0,56.0%,114,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
1317,09:30-09:32,1346.2,1027.4,49.0%,49,15(15%)/40(10%)/55(20%),MDD/勝率為估算值
1572,09:30-09:32,1346.0,1714.1,49.4%,49,20(10%)/40(10%)/60(20%),MDD/勝率為估算值
1626,09:30-09:32,1345.3,3385.3,46.4%,49,20(10%)/45(15%)/60(20%),MDD/勝率為估算值
1224,09:30-09:32,1345.1,1156.6,49.0%,49,15(10%)/40(20%)/60(20%),MDD/勝率為估算值
1641,09:30-09:32,1344.7,1179.1,53.3%,49,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
22,08:46-08:47,1344.0,575.0,63.7%,114,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
1857,09:30-09:32,1342.8,4204.5,47.3%,49,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
1308,09:30-09:32,1341.5,1096.7,50.7%,49,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
2190,09:30-09:32,1340.9,4065.4,50.7%,49,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
2175,09:30-09:32,1340.8,2563.7,54.1%,47,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
1840,09:30-09:32,1340.2,552.0,56.0%,114,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
1284,09:30-09:32,1340.0,824.8,50.6%,49,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
472,08:46-08:47,1339.7,671.0,60.8%,114,20(10%)/45(10%)/50(20%),MDD/勝率為估算值
1996,09:30-09:32,1339.4,1141.0,50.2%,114,25(10%)/45(15%)/50(20%),MDD/勝率為估算值
1401,09:30-09:32,1337.7,731.0,48.1%,49,15(20%)/35(10%)/60(20%),MDD/勝率為估算值
1503,09:30-09:32,1337.2,2134.4,47.3%,49,15(20%)/45(20%)/45(20%),MDD/勝率為估算值
304,08:46-08:47,1336.1,581.0,61.8%,114,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
2236,09:30-09:32,1335.2,1122.0,50.2%,114,25(20%)/45(10%)/50(20%),MDD/勝率為估算值
553,08:46-08:47,1335.0,729.0,63.7%,114,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
2199,09:30-09:32,1334.9,3312.1,49.0%,49,25(20%)/40(10%)/55(20%),MDD/勝率為估算值
1519,09:30-09:32,1334.3,747.0,53.5%,111,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
2253,09:30-09:32,1334.2,8645.6,46.4%,49,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
682,08:46-08:47,1333.7,717.0,62.7%,114,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
2317,10:00-10:02,1333.1,932.0,54.5%,109,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
445,08:46-08:47,1332.3,726.0,62.7%,114,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
1632,09:30-09:32,1332.1,8043.7,47.3%,49,20(10%)/45(20%)/50(20%),MDD/勝率為估算值
1140,09:30-09:32,1330.8,727.7,52.0%,49,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
1659,09:30-09:32,1330.3,1252.5,53.7%,47,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
1960,09:30-09:32,1330.2,960.0,51.1%,114,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
1452,09:30-09:32,1329.9,1490.3,49.0%,49,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
1650,09:30-09:32,1329.0,1024.1,50.7%,49,20(15%)/35(10%)/55(20%),MDD/勝率為估算值
2323,10:00-10:02,1328.9,898.0,53.5%,109,15(10%)/40(10%)/55(20%),MDD/勝率為估算值
1576,09:30-09:32,1327.7,710.0,54.0%,114,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
1497,09:30-09:32,1327.5,2122.4,45.5%,49,15(20%)/45(15%)/55(20%),MDD/勝率為估算值
1581,09:30-09:32,1327.2,2816.7,50.7%,49,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
2083,09:30-09:32,1326.3,963.0,51.6%,113,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
1443,09:30-09:32,1325.8,1272.3,48.1%,49,15(20%)/40(10%)/55(20%),MDD/勝率為估算值
2326,10:00-10:02,1325.7,868.0,52.5%,109,15(10%)/40(10%)/60(20%),MDD/勝率為估算值
949,08:46-08:47,1325.5,818.0,63.3%,113,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
1350,09:30-09:32,1324.8,1184.5,48.1%,49,15(15%)/40(20%)/60(20%),MDD/勝率為估算值
1729,09:30-09:32,1322.0,835.0,52.1%,114,20(15%)/45(10%)/45(20%),MDD/勝率為估算值
2184,09:30-09:32,1321.8,2222.3,50.6%,47,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
388,08:46-08:47,1321.7,832.0,62.3%,113,20(10%)/35(10%)/55(20%),MDD/勝率為估算值
1698,09:30-09:32,1321.2,1792.7,49.0%,49,20(15%)/40(10%)/60(20%),MDD/勝率為估算值
1752,09:30-09:32,1320.5,3580.0,46.4%,49,20(15%)/45(15%)/60(20%),MDD/勝率為估算值
760,08:46-08:47,1320.4,684.0,64.8%,112,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
1525,09:30-09:32,1320.3,711.0,51.5%,111,20(10%)/35(10%)/60(20%),MDD/勝率為估算值
175,08:46-08:47,1319.8,599.0,62.7%,114,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
1186,09:30-09:32,1319.8,669.0,52.1%,114,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
1803,09:30-09:32,1319.4,2140.4,51.5%,47,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
2097,09:30-09:32,1319.2,4049.7,50.7%,49,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
1434,09:30-09:32,1319.0,1381.3,49.8%,49,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
1164,09:30-09:32,1318.5,672.4,51.6%,49,15(10%)/35(15%)/60(20%),MDD/勝率為估算值
1683,09:30-09:32,1318.5,1175.2,52.4%,49,20(15%)/35(20%)/60(20%),MDD/勝率為估算值
1410,09:30-09:32,1317.5,1077.8,49.0%,49,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
283,08:46-08:47,1315.0,617.0,67.5%,114,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
2079,09:30-09:32,1314.2,3701.5,51.6%,49,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
25,08:46-08:47,1313.3,700.0,62.7%,114,15(10%)/35(15%)/55(20%),MDD/勝率為估算值
1309,09:30-09:32,1313.0,632.0,53.1%,114,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
1530,09:30-09:32,1313.0,1295.4,55.0%,49,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
1617,09:30-09:32,1312.7,3773.7,48.1%,49,20(10%)/45(15%)/45(20%),MDD/勝率為估算值
1930,09:30-09:32,1312.7,872.0,54.0%,114,25(10%)/35(20%)/55(20%),MDD/勝率為估算值
2164,09:30-09:32,1311.5,876.0,52.1%,114,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
2088,09:30-09:32,1309.5,3000.3,49.4%,49,25(15%)/40(15%)/55(20%),MDD/勝率為估算值
1387,09:30-09:32,1309.1,476.0,56.0%,114,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
2139,09:30-09:32,1309.1,7652.2,47.3%,49,25(15%)/45(20%)/55(20%),MDD/勝率為估算值
2232,09:30-09:32,1308.8,4522.0,47.6%,49,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
1266,09:30-09:32,1308.3,732.9,51.6%,49,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
2089,09:30-09:32,1308.0,926.0,50.1%,112,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
1563,09:30-09:32,1307.4,2238.7,50.7%,49,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
1767,09:30-09:32,1307.4,1539.1,52.4%,49,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
661,08:46-08:47,1306.8,805.0,68.5%,114,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2440,10:00-10:02,1306.0,829.0,55.5%,109,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
1758,09:30-09:32,1305.2,9329.3,47.3%,49,20(15%)/45(20%)/50(20%),MDD/勝率為估算值
2170,09:30-09:32,1304.6,839.0,49.2%,114,25(20%)/35(15%)/60(20%),MDD/勝率為估算值
1476,09:30-09:32,1304.4,1480.3,46.8%,49,15(20%)/40(20%)/60(20%),MDD/勝率為估算值
1611,09:30-09:32,1304.3,3492.6,46.4%,49,20(10%)/45(10%)/55(20%),MDD/勝率為估算值
2329,10:00-10:02,1302.7,847.0,56.5%,109,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
1060,08:46-08:47,1302.1,811.0,62.7%,114,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
2521,10:00-10:02,1301.6,777.0,57.5%,109,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
91,08:46-08:47,1300.6,654.0,60.8%,114,15(10%)/45(10%)/45(20%),MDD/勝率為估算值
1707,09:30-09:32,1300.3,3016.9,49.4%,49,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
97,08:46-08:47,1300.2,717.0,58.4%,113,15(10%)/45(10%)/55(20%),MDD/勝率為估算值
847,08:46-08:47,1299.9,682.0,61.8%,114,25(10%)/45(10%)/45(20%),MDD/勝率為估算值
2197,09:30-09:32,1299.9,954.0,50.2%,114,25(20%)/40(10%)/55(20%),MDD/勝率為估算值
1257,09:30-09:32,1299.5,1956.8,46.4%,49,15(10%)/45(20%)/55(20%),MDD/勝率為估算值
1173,09:30-09:32,1298.9,939.5,51.6%,49,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
1539,09:30-09:32,1298.9,1090.8,54.1%,49,20(10%)/35(15%)/55(20%),MDD/勝率為估算值
1548,09:30-09:32,1298.7,1374.8,55.0%,49,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
1290,09:30-09:32,1298.2,675.4,48.9%,49,15(15%)/35(15%)/60(20%),MDD/勝率為估算值
1215,09:30-09:32,1298.1,1349.3,50.7%,49,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
1206,09:30-09:32,1297.6,1132.3,49.8%,49,15(10%)/40(15%)/55(20%),MDD/勝率為估算值
2041,09:30-09:32,1297.3,865.0,52.0%,110,25(15%)/35(15%)/55(20%),MDD/勝率為估算值
1192,09:30-09:32,1296.8,632.0,50.2%,114,15(10%)/40(10%)/60(20%),MDD/勝率為估算值
1824,09:30-09:32,1296.5,2322.7,48.1%,49,20(20%)/40(10%)/60(20%),MDD/勝率為估算值
2002,09:30-09:32,1296.0,1104.0,48.2%,114,25(10%)/45(15%)/60(20%),MDD/勝率為估算值
1878,09:30-09:32,1295.8,5369.4,45.5%,49,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
13,08:46-08:47,1295.1,667.0,59.4%,113,15(10%)/35(10%)/60(20%),MDD/勝率為估算值
1776,09:30-09:32,1293.8,1314.2,49.0%,49,20(20%)/35(10%)/55(20%),MDD/勝率為估算值
