實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
697,08:46-08:47,0.0,221.1,51.3%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
700,08:46-08:47,0.0,258.9,49.7%,0,20(20%)/40(15%)/55(20%),MDD/勝率為估算值
703,08:46-08:47,0.0,244.2,47.4%,0,20(20%)/40(15%)/60(20%),MDD/勝率為估算值
706,08:46-08:47,0.0,242.7,56.1%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
709,08:46-08:47,0.0,233.1,52.1%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
712,08:46-08:47,0.0,228.0,51.3%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
715,08:46-08:47,0.0,264.6,50.2%,0,20(20%)/40(20%)/55(20%),MDD/勝率為估算值
718,08:46-08:47,0.0,249.9,47.8%,0,20(20%)/40(20%)/60(20%),MDD/勝率為估算值
721,08:46-08:47,0.0,207.3,49.7%,0,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
724,08:46-08:47,0.0,202.2,48.9%,0,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
727,08:46-08:47,0.0,248.1,47.4%,0,20(20%)/45(10%)/55(20%),MDD/勝率為估算值
730,08:46-08:47,0.0,238.8,45.0%,0,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
733,08:46-08:47,0.0,214.2,49.7%,0,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
736,08:46-08:47,0.0,209.1,48.9%,0,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
739,08:46-08:47,0.0,253.5,47.4%,0,20(20%)/45(15%)/55(20%),MDD/勝率為估算值
742,08:46-08:47,0.0,240.3,45.0%,0,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
745,08:46-08:47,0.0,221.1,49.7%,0,20(20%)/45(20%)/45(20%),MDD/勝率為估算值
748,08:46-08:47,0.0,216.0,48.9%,0,20(20%)/45(20%)/50(20%),MDD/勝率為估算值
751,08:46-08:47,0.0,258.6,47.8%,0,20(20%)/45(20%)/55(20%),MDD/勝率為估算值
754,08:46-08:47,0.0,243.9,45.4%,0,20(20%)/45(20%)/60(20%),MDD/勝率為估算值
757,08:46-08:47,0.0,214.2,56.8%,0,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
760,08:46-08:47,0.0,205.2,53.0%,0,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
763,08:46-08:47,0.0,219.3,52.2%,0,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
766,08:46-08:47,0.0,228.6,51.5%,0,25(10%)/35(10%)/55(20%),MDD/勝率為估算值
769,08:46-08:47,0.0,237.9,49.5%,0,25(10%)/35(10%)/60(20%),MDD/勝率為估算值
772,08:46-08:47,0.0,219.3,56.8%,0,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
775,08:46-08:47,0.0,210.3,53.7%,0,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
778,08:46-08:47,0.0,221.4,52.9%,0,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
781,08:46-08:47,0.0,232.8,52.9%,0,25(10%)/35(15%)/55(20%),MDD/勝率為估算值
784,08:46-08:47,0.0,237.9,51.3%,0,25(10%)/35(15%)/60(20%),MDD/勝率為估算值
787,08:46-08:47,0.0,225.3,56.8%,0,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
790,08:46-08:47,0.0,216.3,53.7%,0,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
793,08:46-08:47,0.0,223.5,52.9%,0,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
796,08:46-08:47,0.0,237.6,52.9%,0,25(10%)/35(20%)/55(20%),MDD/勝率為估算值
799,08:46-08:47,0.0,237.9,51.3%,0,25(10%)/35(20%)/60(20%),MDD/勝率為估算值
802,08:46-08:47,0.0,210.9,56.1%,0,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
805,08:46-08:47,0.0,201.9,52.6%,0,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
808,08:46-08:47,0.0,243.3,51.8%,0,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
811,08:46-08:47,0.0,246.9,50.6%,0,25(10%)/40(10%)/55(20%),MDD/勝率為估算值
814,08:46-08:47,0.0,257.1,48.2%,0,25(10%)/40(10%)/60(20%),MDD/勝率為估算值
817,08:46-08:47,0.0,216.9,56.1%,0,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
820,08:46-08:47,0.0,207.9,52.9%,0,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
823,08:46-08:47,0.0,245.7,52.1%,0,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
826,08:46-08:47,0.0,251.7,51.3%,0,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
829,08:46-08:47,0.0,258.9,48.9%,0,25(10%)/40(15%)/60(20%),MDD/勝率為估算值
832,08:46-08:47,0.0,223.8,56.1%,0,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
835,08:46-08:47,0.0,214.8,52.9%,0,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
838,08:46-08:47,0.0,246.9,52.1%,0,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
841,08:46-08:47,0.0,257.4,51.3%,0,25(10%)/40(20%)/55(20%),MDD/勝率為估算值
844,08:46-08:47,0.0,259.5,48.9%,0,25(10%)/40(20%)/60(20%),MDD/勝率為估算值
847,08:46-08:47,0.0,204.6,50.5%,0,25(10%)/45(10%)/45(20%),MDD/勝率為估算值
850,08:46-08:47,0.0,251.7,49.7%,0,25(10%)/45(10%)/50(20%),MDD/勝率為估算值
853,08:46-08:47,0.0,241.8,48.6%,0,25(10%)/45(10%)/55(20%),MDD/勝率為估算值
856,08:46-08:47,0.0,265.5,46.2%,0,25(10%)/45(10%)/60(20%),MDD/勝率為估算值
859,08:46-08:47,0.0,209.7,50.5%,0,25(10%)/45(15%)/45(20%),MDD/勝率為估算值
862,08:46-08:47,0.0,255.3,49.7%,0,25(10%)/45(15%)/50(20%),MDD/勝率為估算值
865,08:46-08:47,0.0,246.6,48.9%,0,25(10%)/45(15%)/55(20%),MDD/勝率為估算值
868,08:46-08:47,0.0,268.5,46.6%,0,25(10%)/45(15%)/60(20%),MDD/勝率為估算值
871,08:46-08:47,0.0,214.5,50.5%,0,25(10%)/45(20%)/45(20%),MDD/勝率為估算值
874,08:46-08:47,0.0,258.9,49.7%,0,25(10%)/45(20%)/50(20%),MDD/勝率為估算值
877,08:46-08:47,0.0,252.3,48.9%,0,25(10%)/45(20%)/55(20%),MDD/勝率為估算值
880,08:46-08:47,0.0,271.5,46.6%,0,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
883,08:46-08:47,0.0,217.2,56.1%,0,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
886,08:46-08:47,0.0,208.2,51.3%,0,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
889,08:46-08:47,0.0,249.3,50.5%,0,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
892,08:46-08:47,0.0,238.8,48.9%,0,25(15%)/35(10%)/55(20%),MDD/勝率為估算值
895,08:46-08:47,0.0,262.5,46.6%,0,25(15%)/35(10%)/60(20%),MDD/勝率為估算值
898,08:46-08:47,0.0,222.3,56.1%,0,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
901,08:46-08:47,0.0,213.3,52.2%,0,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
904,08:46-08:47,0.0,251.4,51.4%,0,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
907,08:46-08:47,0.0,240.3,50.7%,0,25(15%)/35(15%)/55(20%),MDD/勝率為估算值
910,08:46-08:47,0.0,264.0,48.7%,0,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
913,08:46-08:47,0.0,228.3,56.1%,0,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
916,08:46-08:47,0.0,219.3,52.9%,0,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
919,08:46-08:47,0.0,253.5,52.1%,0,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
922,08:46-08:47,0.0,242.1,52.1%,0,25(15%)/35(20%)/55(20%),MDD/勝率為估算值
925,08:46-08:47,0.0,265.8,50.5%,0,25(15%)/35(20%)/60(20%),MDD/勝率為估算值
928,08:46-08:47,0.0,213.9,56.1%,0,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
931,08:46-08:47,0.0,204.9,52.1%,0,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
934,08:46-08:47,0.0,243.0,51.3%,0,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
937,08:46-08:47,0.0,249.0,49.7%,0,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
940,08:46-08:47,0.0,256.2,47.4%,0,25(15%)/40(10%)/60(20%),MDD/勝率為估算值
943,08:46-08:47,0.0,219.9,56.1%,0,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
946,08:46-08:47,0.0,210.9,52.6%,0,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
949,08:46-08:47,0.0,245.4,51.8%,0,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
952,08:46-08:47,0.0,253.8,50.6%,0,25(15%)/40(15%)/55(20%),MDD/勝率為估算值
955,08:46-08:47,0.0,258.0,48.2%,0,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
958,08:46-08:47,0.0,226.8,56.1%,0,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
961,08:46-08:47,0.0,217.8,52.9%,0,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
964,08:46-08:47,0.0,246.6,52.1%,0,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
967,08:46-08:47,0.0,259.5,51.3%,0,25(15%)/40(20%)/55(20%),MDD/勝率為估算值
970,08:46-08:47,0.0,258.9,48.9%,0,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
973,08:46-08:47,0.0,204.9,49.7%,0,25(15%)/45(10%)/45(20%),MDD/勝率為估算值
976,08:46-08:47,0.0,251.1,48.9%,0,25(15%)/45(10%)/50(20%),MDD/勝率為估算值
979,08:46-08:47,0.0,243.3,47.4%,0,25(15%)/45(10%)/55(20%),MDD/勝率為估算值
982,08:46-08:47,0.0,264.3,45.0%,0,25(15%)/45(10%)/60(20%),MDD/勝率為估算值
985,08:46-08:47,0.0,210.0,49.7%,0,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
988,08:46-08:47,0.0,254.7,48.9%,0,25(15%)/45(15%)/50(20%),MDD/勝率為估算值
991,08:46-08:47,0.0,248.7,47.8%,0,25(15%)/45(15%)/55(20%),MDD/勝率為估算值
994,08:46-08:47,0.0,267.3,45.4%,0,25(15%)/45(15%)/60(20%),MDD/勝率為估算值
997,08:46-08:47,0.0,214.8,49.7%,0,25(15%)/45(20%)/45(20%),MDD/勝率為估算值
1000,08:46-08:47,0.0,258.3,48.9%,0,25(15%)/45(20%)/50(20%),MDD/勝率為估算值
1003,08:46-08:47,0.0,254.1,48.2%,0,25(15%)/45(20%)/55(20%),MDD/勝率為估算值
1006,08:46-08:47,0.0,270.6,45.8%,0,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
1009,08:46-08:47,0.0,219.6,56.1%,0,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
1012,08:46-08:47,0.0,210.6,51.3%,0,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
1015,08:46-08:47,0.0,249.6,50.5%,0,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1018,08:46-08:47,0.0,238.5,48.9%,0,25(20%)/35(10%)/55(20%),MDD/勝率為估算值
1021,08:46-08:47,0.0,262.2,46.6%,0,25(20%)/35(10%)/60(20%),MDD/勝率為估算值
1024,08:46-08:47,0.0,224.7,56.1%,0,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
1027,08:46-08:47,0.0,215.7,51.3%,0,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1030,08:46-08:47,0.0,251.7,50.5%,0,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
1033,08:46-08:47,0.0,240.3,48.9%,0,25(20%)/35(15%)/55(20%),MDD/勝率為估算值
1036,08:46-08:47,0.0,264.0,46.6%,0,25(20%)/35(15%)/60(20%),MDD/勝率為估算值
1039,08:46-08:47,0.0,230.7,56.1%,0,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
1042,08:46-08:47,0.0,221.7,51.9%,0,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
1045,08:46-08:47,0.0,253.8,51.1%,0,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
1048,08:46-08:47,0.0,243.0,50.4%,0,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
1051,08:46-08:47,0.0,266.1,48.3%,0,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
1054,08:46-08:47,0.0,216.3,56.1%,0,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
1057,08:46-08:47,0.0,207.3,52.1%,0,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1060,08:46-08:47,0.0,243.3,51.3%,0,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
1063,08:46-08:47,0.0,250.2,49.7%,0,25(20%)/40(10%)/55(20%),MDD/勝率為估算值
1066,08:46-08:47,0.0,255.9,47.4%,0,25(20%)/40(10%)/60(20%),MDD/勝率為估算值
1069,08:46-08:47,0.0,222.3,56.1%,0,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
1072,08:46-08:47,0.0,213.3,52.1%,0,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
1075,08:46-08:47,0.0,245.7,51.3%,0,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
1078,08:46-08:47,0.0,255.0,49.7%,0,25(20%)/40(15%)/55(20%),MDD/勝率為估算值
1081,08:46-08:47,0.0,258.0,47.4%,0,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
1084,08:46-08:47,0.0,229.2,56.1%,0,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
1087,08:46-08:47,0.0,220.2,52.2%,0,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
1090,08:46-08:47,0.0,246.9,51.4%,0,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
1093,08:46-08:47,0.0,260.7,50.3%,0,25(20%)/40(20%)/55(20%),MDD/勝率為估算值
1096,08:46-08:47,0.0,259.2,47.8%,0,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
1099,08:46-08:47,0.0,206.1,49.7%,0,25(20%)/45(10%)/45(20%),MDD/勝率為估算值
1102,08:46-08:47,0.0,251.4,48.9%,0,25(20%)/45(10%)/50(20%),MDD/勝率為估算值
1105,08:46-08:47,0.0,244.5,47.4%,0,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
1108,08:46-08:47,0.0,264.0,45.0%,0,25(20%)/45(10%)/60(20%),MDD/勝率為估算值
1111,08:46-08:47,0.0,211.2,49.7%,0,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
1114,08:46-08:47,0.0,255.0,48.9%,0,25(20%)/45(15%)/50(20%),MDD/勝率為估算值
1117,08:46-08:47,0.0,249.9,47.4%,0,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
1120,08:46-08:47,0.0,267.3,45.0%,0,25(20%)/45(15%)/60(20%),MDD/勝率為估算值
1123,08:46-08:47,0.0,216.0,49.7%,0,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
1126,08:46-08:47,0.0,258.3,48.9%,0,25(20%)/45(20%)/50(20%),MDD/勝率為估算值
1129,08:46-08:47,0.0,255.6,47.8%,0,25(20%)/45(20%)/55(20%),MDD/勝率為估算值
1132,08:46-08:47,0.0,270.6,45.4%,0,25(20%)/45(20%)/60(20%),MDD/勝率為估算值
1135,09:30-09:32,0.0,144.0,45.8%,0,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
1138,09:30-09:32,0.0,168.6,44.2%,0,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
1141,09:30-09:32,0.0,210.6,42.6%,0,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
1144,09:30-09:32,0.0,208.5,41.8%,0,15(10%)/35(10%)/55(20%),MDD/勝率為估算值
1147,09:30-09:32,0.0,199.5,41.1%,0,15(10%)/35(10%)/60(20%),MDD/勝率為估算值
1150,09:30-09:32,0.0,146.1,45.8%,0,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
1153,09:30-09:32,0.0,209.1,43.4%,0,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
1156,09:30-09:32,0.0,243.6,41.8%,0,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
1159,09:30-09:32,0.0,241.5,41.1%,0,15(10%)/35(15%)/55(20%),MDD/勝率為估算值
1162,09:30-09:32,0.0,232.5,40.3%,0,15(10%)/35(15%)/60(20%),MDD/勝率為估算值
1165,09:30-09:32,0.0,149.4,45.8%,0,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
1168,09:30-09:32,0.0,218.4,43.4%,0,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
1171,09:30-09:32,0.0,254.7,41.8%,0,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
1174,09:30-09:32,0.0,242.4,40.3%,0,15(10%)/35(20%)/55(20%),MDD/勝率為估算值
1177,09:30-09:32,0.0,233.4,39.5%,0,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
1180,09:30-09:32,0.0,143.7,45.8%,0,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
1183,09:30-09:32,0.0,158.7,44.2%,0,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
1186,09:30-09:32,0.0,200.7,42.6%,0,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
1189,09:30-09:32,0.0,198.6,41.8%,0,15(10%)/40(10%)/55(20%),MDD/勝率為估算值
1192,09:30-09:32,0.0,189.6,41.1%,0,15(10%)/40(10%)/60(20%),MDD/勝率為估算值
1195,09:30-09:32,0.0,144.9,45.8%,0,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
1198,09:30-09:32,0.0,193.8,43.4%,0,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1201,09:30-09:32,0.0,234.3,41.8%,0,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
1204,09:30-09:32,0.0,232.2,41.1%,0,15(10%)/40(15%)/55(20%),MDD/勝率為估算值
1207,09:30-09:32,0.0,223.2,40.3%,0,15(10%)/40(15%)/60(20%),MDD/勝率為估算值
1210,09:30-09:32,0.0,146.1,45.8%,0,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
1213,09:30-09:32,0.0,201.0,43.4%,0,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
1216,09:30-09:32,0.0,236.1,41.8%,0,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
1219,09:30-09:32,0.0,234.0,41.1%,0,15(10%)/40(20%)/55(20%),MDD/勝率為估算值
1222,09:30-09:32,0.0,225.0,40.3%,0,15(10%)/40(20%)/60(20%),MDD/勝率為估算值
1225,09:30-09:32,0.0,229.2,42.6%,0,15(10%)/45(10%)/45(20%),MDD/勝率為估算值
1228,09:30-09:32,0.0,271.2,41.1%,0,15(10%)/45(10%)/50(20%),MDD/勝率為估算值
1231,09:30-09:32,0.0,269.1,40.3%,0,15(10%)/45(10%)/55(20%),MDD/勝率為估算值
1234,09:30-09:32,0.0,260.1,39.5%,0,15(10%)/45(10%)/60(20%),MDD/勝率為估算值
1237,09:30-09:32,0.0,232.8,42.6%,0,15(10%)/45(15%)/45(20%),MDD/勝率為估算值
1240,09:30-09:32,0.0,273.3,41.1%,0,15(10%)/45(15%)/50(20%),MDD/勝率為估算值
1243,09:30-09:32,0.0,271.2,40.3%,0,15(10%)/45(15%)/55(20%),MDD/勝率為估算值
1246,09:30-09:32,0.0,262.2,39.5%,0,15(10%)/45(15%)/60(20%),MDD/勝率為估算值
1249,09:30-09:32,0.0,235.8,42.6%,0,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
1252,09:30-09:32,0.0,275.1,41.1%,0,15(10%)/45(20%)/50(20%),MDD/勝率為估算值
1255,09:30-09:32,0.0,273.0,40.3%,0,15(10%)/45(20%)/55(20%),MDD/勝率為估算值
1258,09:30-09:32,0.0,264.0,39.5%,0,15(10%)/45(20%)/60(20%),MDD/勝率為估算值
1261,09:30-09:32,0.0,142.8,45.8%,0,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
1264,09:30-09:32,0.0,201.0,43.4%,0,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
1267,09:30-09:32,0.0,241.2,41.8%,0,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
1270,09:30-09:32,0.0,239.1,41.1%,0,15(15%)/35(10%)/55(20%),MDD/勝率為估算值
1273,09:30-09:32,0.0,230.1,40.3%,0,15(15%)/35(10%)/60(20%),MDD/勝率為估算值
1276,09:30-09:32,0.0,144.9,45.8%,0,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
1279,09:30-09:32,0.0,209.4,43.4%,0,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
1282,09:30-09:32,0.0,242.7,41.8%,0,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
1285,09:30-09:32,0.0,239.4,40.3%,0,15(15%)/35(15%)/55(20%),MDD/勝率為估算值
1288,09:30-09:32,0.0,230.4,39.5%,0,15(15%)/35(15%)/60(20%),MDD/勝率為估算值
1291,09:30-09:32,0.0,148.2,45.8%,0,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
1294,09:30-09:32,0.0,218.1,43.4%,0,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
1297,09:30-09:32,0.0,254.4,41.8%,0,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
1300,09:30-09:32,0.0,240.0,40.3%,0,15(15%)/35(20%)/55(20%),MDD/勝率為估算值
1303,09:30-09:32,0.0,231.0,39.5%,0,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
1306,09:30-09:32,0.0,142.5,45.8%,0,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
1309,09:30-09:32,0.0,189.6,43.4%,0,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
1312,09:30-09:32,0.0,231.0,41.8%,0,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
1315,09:30-09:32,0.0,228.9,41.1%,0,15(15%)/40(10%)/55(20%),MDD/勝率為估算值
1318,09:30-09:32,0.0,219.9,40.3%,0,15(15%)/40(10%)/60(20%),MDD/勝率為估算值
1321,09:30-09:32,0.0,143.7,45.8%,0,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
1324,09:30-09:32,0.0,192.3,43.4%,0,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
1327,09:30-09:32,0.0,232.2,41.8%,0,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
1330,09:30-09:32,0.0,230.1,41.1%,0,15(15%)/40(15%)/55(20%),MDD/勝率為估算值
1333,09:30-09:32,0.0,221.1,40.3%,0,15(15%)/40(15%)/60(20%),MDD/勝率為估算值
1336,09:30-09:32,0.0,144.9,45.8%,0,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
1339,09:30-09:32,0.0,200.7,43.4%,0,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
1342,09:30-09:32,0.0,233.7,41.8%,0,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
1345,09:30-09:32,0.0,231.6,41.1%,0,15(15%)/40(20%)/55(20%),MDD/勝率為估算值
1348,09:30-09:32,0.0,222.6,40.3%,0,15(15%)/40(20%)/60(20%),MDD/勝率為估算值
1351,09:30-09:32,0.0,227.1,42.6%,0,15(15%)/45(10%)/45(20%),MDD/勝率為估算值
1354,09:30-09:32,0.0,268.5,41.1%,0,15(15%)/45(10%)/50(20%),MDD/勝率為估算值
1357,09:30-09:32,0.0,266.4,40.3%,0,15(15%)/45(10%)/55(20%),MDD/勝率為估算值
1360,09:30-09:32,0.0,257.4,39.5%,0,15(15%)/45(10%)/60(20%),MDD/勝率為估算值
1363,09:30-09:32,0.0,230.7,42.6%,0,15(15%)/45(15%)/45(20%),MDD/勝率為估算值
1366,09:30-09:32,0.0,270.6,41.1%,0,15(15%)/45(15%)/50(20%),MDD/勝率為估算值
1369,09:30-09:32,0.0,268.5,40.3%,0,15(15%)/45(15%)/55(20%),MDD/勝率為估算值
1372,09:30-09:32,0.0,259.5,39.5%,0,15(15%)/45(15%)/60(20%),MDD/勝率為估算值
1375,09:30-09:32,0.0,233.7,42.6%,0,15(15%)/45(20%)/45(20%),MDD/勝率為估算值
1378,09:30-09:32,0.0,272.4,41.1%,0,15(15%)/45(20%)/50(20%),MDD/勝率為估算值
1381,09:30-09:32,0.0,270.3,40.3%,0,15(15%)/45(20%)/55(20%),MDD/勝率為估算值
1384,09:30-09:32,0.0,261.3,39.5%,0,15(15%)/45(20%)/60(20%),MDD/勝率為估算值
1387,09:30-09:32,0.0,142.8,45.8%,0,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
1390,09:30-09:32,0.0,203.1,43.4%,0,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
1393,09:30-09:32,0.0,240.6,41.8%,0,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
1396,09:30-09:32,0.0,238.5,40.3%,0,15(20%)/35(10%)/55(20%),MDD/勝率為估算值
1399,09:30-09:32,0.0,229.5,39.5%,0,15(20%)/35(10%)/60(20%),MDD/勝率為估算值
1402,09:30-09:32,0.0,145.5,45.8%,0,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
1405,09:30-09:32,0.0,211.5,43.4%,0,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
1408,09:30-09:32,0.0,245.4,41.8%,0,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
1411,09:30-09:32,0.0,239.1,40.3%,0,15(20%)/35(15%)/55(20%),MDD/勝率為估算值
1414,09:30-09:32,0.0,230.1,39.5%,0,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
1417,09:30-09:32,0.0,149.1,45.8%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
1419,09:30-09:32,0.0,0.0,0.0%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
1420,09:30-09:32,0.0,220.8,43.4%,0,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
1423,09:30-09:32,0.0,258.0,41.8%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
1426,09:30-09:32,0.0,248.1,40.3%,0,15(20%)/35(20%)/55(20%),MDD/勝率為估算值
1429,09:30-09:32,0.0,231.0,39.5%,0,15(20%)/35(20%)/60(20%),MDD/勝率為估算值
1432,09:30-09:32,0.0,142.5,45.8%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
1435,09:30-09:32,0.0,189.6,43.4%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
1438,09:30-09:32,0.0,230.4,41.8%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
1441,09:30-09:32,0.0,228.3,41.1%,0,15(20%)/40(10%)/55(20%),MDD/勝率為估算值
1444,09:30-09:32,0.0,219.3,40.3%,0,15(20%)/40(10%)/60(20%),MDD/勝率為估算值
1447,09:30-09:32,0.0,143.7,45.8%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
1450,09:30-09:32,0.0,193.2,43.4%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
1453,09:30-09:32,0.0,231.9,41.8%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
1456,09:30-09:32,0.0,229.8,41.1%,0,15(20%)/40(15%)/55(20%),MDD/勝率為估算值
